time,I,pol,r,ar,cc,kind,net_type
4,21.89,0.3,0.1,13,0.03,std,dynamic
5,685.19,0.3,0.1,827,0.213,mean,dynamic
5,13.92,0.3,0.1,13,0.03,std,dynamic
6,620.84,0.3,0.1,827,0.213,mean,dynamic
6,16.77,0.3,0.1,13,0.03,std,dynamic
7,557.5,0.3,0.1,827,0.213,mean,dynamic
7,14.71,0.3,0.1,13,0.03,std,dynamic
8,498.44,0.3,0.1,827,0.213,mean,dynamic
8,14.3,0.3,0.1,13,0.03,std,dynamic
9,447.78,0.3,0.1,827,0.213,mean,dynamic
9,14.84,0.3,0.1,13,0.03,std,dynamic
10,405.38,0.3,0.1,827,0.213,mean,dynamic
10,13.99,0.3,0.1,13,0.03,std,dynamic
11,364.75,0.3,0.1,827,0.213,mean,dynamic
11,13.71,0.3,0.1,13,0.03,std,dynamic
12,329.66,0.3,0.1,827,0.213,mean,dynamic
12,12.37,0.3,0.1,13,0.03,std,dynamic
13,298.44,0.3,0.1,827,0.213,mean,dynamic
13,12.33,0.3,0.1,13,0.03,std,dynamic
14,268.0,0.3,0.1,827,0.213,mean,dynamic
14,12.18,0.3,0.1,13,0.03,std,dynamic
15,240.62,0.3,0.1,827,0.213,mean,dynamic
15,11.75,0.3,0.1,13,0.03,std,dynamic
16,217.62,0.3,0.1,827,0.213,mean,dynamic
16,10.3,0.3,0.1,13,0.03,std,dynamic
17,196.38,0.3,0.1,827,0.213,mean,dynamic
17,9.37,0.3,0.1,13,0.03,std,dynamic
18,176.94,0.3,0.1,827,0.213,mean,dynamic
18,8.59,0.3,0.1,13,0.03,std,dynamic
19,160.34,0.3,0.1,827,0.213,mean,dynamic
19,9.47,0.3,0.1,13,0.03,std,dynamic
20,143.16,0.3,0.1,827,0.213,mean,dynamic
20,9.52,0.3,0.1,13,0.03,std,dynamic
21,128.94,0.3,0.1,827,0.213,mean,dynamic
21,8.32,0.3,0.1,13,0.03,std,dynamic
22,116.44,0.3,0.1,827,0.213,mean,dynamic
22,9.87,0.3,0.1,13,0.03,std,dynamic
23,105.03,0.3,0.1,827,0.213,mean,dynamic
23,9.23,0.3,0.1,13,0.03,std,dynamic
24,94.94,0.3,0.1,827,0.213,mean,dynamic
24,8.58,0.3,0.1,13,0.03,std,dynamic
25,85.88,0.3,0.1,827,0.213,mean,dynamic
25,8.72,0.3,0.1,13,0.03,std,dynamic
26,78.0,0.3,0.1,827,0.213,mean,dynamic
26,7.74,0.3,0.1,13,0.03,std,dynamic
27,69.81,0.3,0.1,827,0.213,mean,dynamic
27,6.7,0.3,0.1,13,0.03,std,dynamic
28,63.12,0.3,0.1,827,0.213,mean,dynamic
28,7.32,0.3,0.1,13,0.03,std,dynamic
29,56.16,0.3,0.1,827,0.213,mean,dynamic
29,6.55,0.3,0.1,13,0.03,std,dynamic
30,49.84,0.3,0.1,827,0.213,mean,dynamic
30,7.16,0.3,0.1,13,0.03,std,dynamic
31,44.69,0.3,0.1,827,0.213,mean,dynamic
31,7.23,0.3,0.1,13,0.03,std,dynamic
32,40.19,0.3,0.1,827,0.213,mean,dynamic
32,7.03,0.3,0.1,13,0.03,std,dynamic
33,36.91,0.3,0.1,827,0.213,mean,dynamic
33,6.37,0.3,0.1,13,0.03,std,dynamic
34,33.44,0.3,0.1,827,0.213,mean,dynamic
34,5.85,0.3,0.1,13,0.03,std,dynamic
35,29.84,0.3,0.1,827,0.213,mean,dynamic
35,5.62,0.3,0.1,13,0.03,std,dynamic
36,27.34,0.3,0.1,827,0.213,mean,dynamic
36,5.47,0.3,0.1,13,0.03,std,dynamic
37,24.91,0.3,0.1,827,0.213,mean,dynamic
37,5.46,0.3,0.1,13,0.03,std,dynamic
38,22.22,0.3,0.1,827,0.213,mean,dynamic
38,4.77,0.3,0.1,13,0.03,std,dynamic
39,19.84,0.3,0.1,827,0.213,mean,dynamic
39,3.82,0.3,0.1,13,0.03,std,dynamic
40,17.66,0.3,0.1,827,0.213,mean,dynamic
40,3.38,0.3,0.1,13,0.03,std,dynamic
41,15.81,0.3,0.1,827,0.213,mean,dynamic
41,3.49,0.3,0.1,13,0.03,std,dynamic
42,14.66,0.3,0.1,827,0.213,mean,dynamic
42,3.44,0.3,0.1,13,0.03,std,dynamic
43,13.19,0.3,0.1,827,0.213,mean,dynamic
43,3.28,0.3,0.1,13,0.03,std,dynamic
44,11.91,0.3,0.1,827,0.213,mean,dynamic
44,3.22,0.3,0.1,13,0.03,std,dynamic
45,10.78,0.3,0.1,827,0.213,mean,dynamic
45,3.14,0.3,0.1,13,0.03,std,dynamic
46,9.44,0.3,0.1,827,0.213,mean,dynamic
46,2.84,0.3,0.1,13,0.03,std,dynamic
47,8.5,0.3,0.1,827,0.213,mean,dynamic
47,2.52,0.3,0.1,13,0.03,std,dynamic
48,7.78,0.3,0.1,827,0.213,mean,dynamic
48,2.41,0.3,0.1,13,0.03,std,dynamic
49,7.06,0.3,0.1,827,0.213,mean,dynamic
49,2.26,0.3,0.1,13,0.03,std,dynamic
50,6.31,0.3,0.1,827,0.213,mean,dynamic
50,2.26,0.3,0.1,13,0.03,std,dynamic
51,5.78,0.3,0.1,827,0.213,mean,dynamic
51,2.23,0.3,0.1,13,0.03,std,dynamic
52,5.25,0.3,0.1,827,0.213,mean,dynamic
52,2.18,0.3,0.1,13,0.03,std,dynamic
53,4.72,0.3,0.1,827,0.213,mean,dynamic
53,1.89,0.3,0.1,13,0.03,std,dynamic
54,4.12,0.3,0.1,827,0.213,mean,dynamic
54,1.62,0.3,0.1,13,0.03,std,dynamic
55,3.69,0.3,0.1,827,0.213,mean,dynamic
55,1.55,0.3,0.1,13,0.03,std,dynamic
56,3.34,0.3,0.1,827,0.213,mean,dynamic
56,1.59,0.3,0.1,13,0.03,std,dynamic
57,2.97,0.3,0.1,827,0.213,mean,dynamic
57,1.7,0.3,0.1,13,0.03,std,dynamic
0,5.0,0.4,0.1,835,0.079,mean,static
0,0.0,0.4,0.1,11,0.002,std,static
1,19.56,0.4,0.1,835,0.079,mean,static
1,3.08,0.4,0.1,11,0.002,std,static
2,124.34,0.4,0.1,835,0.079,mean,static
2,24.91,0.4,0.1,11,0.002,std,static
3,444.56,0.4,0.1,835,0.079,mean,static
3,52.08,0.4,0.1,11,0.002,std,static
4,708.47,0.4,0.1,835,0.079,mean,static
4,21.61,0.4,0.1,11,0.002,std,static
5,688.75,0.4,0.1,835,0.079,mean,static
5,16.28,0.4,0.1,11,0.002,std,static
6,617.31,0.4,0.1,835,0.079,mean,static
6,15.94,0.4,0.1,11,0.002,std,static
7,552.38,0.4,0.1,835,0.079,mean,static
7,16.21,0.4,0.1,11,0.002,std,static
8,495.31,0.4,0.1,835,0.079,mean,static
8,13.24,0.4,0.1,11,0.002,std,static
9,443.66,0.4,0.1,835,0.079,mean,static
9,12.72,0.4,0.1,11,0.002,std,static
10,391.03,0.4,0.1,835,0.079,mean,static
10,12.73,0.4,0.1,11,0.002,std,static
11,350.25,0.4,0.1,835,0.079,mean,static
11,12.89,0.4,0.1,11,0.002,std,static
12,316.59,0.4,0.1,835,0.079,mean,static
12,12.52,0.4,0.1,11,0.002,std,static
13,286.16,0.4,0.1,835,0.079,mean,static
13,12.29,0.4,0.1,11,0.002,std,static
14,256.69,0.4,0.1,835,0.079,mean,static
14,12.07,0.4,0.1,11,0.002,std,static
15,233.25,0.4,0.1,835,0.079,mean,static
15,11.71,0.4,0.1,11,0.002,std,static
16,209.53,0.4,0.1,835,0.079,mean,static
16,10.86,0.4,0.1,11,0.002,std,static
17,189.03,0.4,0.1,835,0.079,mean,static
17,10.68,0.4,0.1,11,0.002,std,static
18,169.25,0.4,0.1,835,0.079,mean,static
18,11.05,0.4,0.1,11,0.002,std,static
19,152.0,0.4,0.1,835,0.079,mean,static
19,11.15,0.4,0.1,11,0.002,std,static
20,134.81,0.4,0.1,835,0.079,mean,static
20,9.71,0.4,0.1,11,0.002,std,static
21,120.28,0.4,0.1,835,0.079,mean,static
21,9.16,0.4,0.1,11,0.002,std,static
22,108.22,0.4,0.1,835,0.079,mean,static
22,8.58,0.4,0.1,11,0.002,std,static
23,98.31,0.4,0.1,835,0.079,mean,static
23,7.99,0.4,0.1,11,0.002,std,static
24,88.75,0.4,0.1,835,0.079,mean,static
24,8.04,0.4,0.1,11,0.002,std,static
25,80.22,0.4,0.1,835,0.079,mean,static
25,7.46,0.4,0.1,11,0.002,std,static
26,72.69,0.4,0.1,835,0.079,mean,static
26,7.22,0.4,0.1,11,0.002,std,static
27,65.38,0.4,0.1,835,0.079,mean,static
27,6.76,0.4,0.1,11,0.002,std,static
28,58.66,0.4,0.1,835,0.079,mean,static
28,6.54,0.4,0.1,11,0.002,std,static
29,52.88,0.4,0.1,835,0.079,mean,static
29,6.05,0.4,0.1,11,0.002,std,static
30,48.31,0.4,0.1,835,0.079,mean,static
30,5.8,0.4,0.1,11,0.002,std,static
31,43.28,0.4,0.1,835,0.079,mean,static
31,5.71,0.4,0.1,11,0.002,std,static
32,39.09,0.4,0.1,835,0.079,mean,static
32,5.83,0.4,0.1,11,0.002,std,static
33,35.44,0.4,0.1,835,0.079,mean,static
33,5.74,0.4,0.1,11,0.002,std,static
34,31.75,0.4,0.1,835,0.079,mean,static
34,5.61,0.4,0.1,11,0.002,std,static
35,28.69,0.4,0.1,835,0.079,mean,static
35,5.41,0.4,0.1,11,0.002,std,static
36,25.78,0.4,0.1,835,0.079,mean,static
36,5.2,0.4,0.1,11,0.002,std,static
37,23.59,0.4,0.1,835,0.079,mean,static
37,5.17,0.4,0.1,11,0.002,std,static
38,21.0,0.4,0.1,835,0.079,mean,static
38,5.15,0.4,0.1,11,0.002,std,static
39,18.56,0.4,0.1,835,0.079,mean,static
39,4.81,0.4,0.1,11,0.002,std,static
40,16.97,0.4,0.1,835,0.079,mean,static
40,4.51,0.4,0.1,11,0.002,std,static
41,15.75,0.4,0.1,835,0.079,mean,static
41,3.97,0.4,0.1,11,0.002,std,static
42,14.31,0.4,0.1,835,0.079,mean,static
42,3.63,0.4,0.1,11,0.002,std,static
43,12.88,0.4,0.1,835,0.079,mean,static
43,3.29,0.4,0.1,11,0.002,std,static
44,11.66,0.4,0.1,835,0.079,mean,static
44,3.1,0.4,0.1,11,0.002,std,static
45,10.94,0.4,0.1,835,0.079,mean,static
45,2.89,0.4,0.1,11,0.002,std,static
46,9.69,0.4,0.1,835,0.079,mean,static
46,2.86,0.4,0.1,11,0.002,std,static
47,8.91,0.4,0.1,835,0.079,mean,static
47,2.77,0.4,0.1,11,0.002,std,static
48,8.25,0.4,0.1,835,0.079,mean,static
48,2.67,0.4,0.1,11,0.002,std,static
49,7.44,0.4,0.1,835,0.079,mean,static
49,2.41,0.4,0.1,11,0.002,std,static
50,6.69,0.4,0.1,835,0.079,mean,static
50,2.16,0.4,0.1,11,0.002,std,static
51,6.16,0.4,0.1,835,0.079,mean,static
51,1.86,0.4,0.1,11,0.002,std,static
52,5.66,0.4,0.1,835,0.079,mean,static
52,1.95,0.4,0.1,11,0.002,std,static
53,5.06,0.4,0.1,835,0.079,mean,static
53,1.66,0.4,0.1,11,0.002,std,static
54,4.66,0.4,0.1,835,0.079,mean,static
54,1.67,0.4,0.1,11,0.002,std,static
55,4.31,0.4,0.1,835,0.079,mean,static
55,1.51,0.4,0.1,11,0.002,std,static
56,3.84,0.4,0.1,835,0.079,mean,static
56,1.37,0.4,0.1,11,0.002,std,static
57,3.28,0.4,0.1,835,0.079,mean,static
57,1.33,0.4,0.1,11,0.002,std,static
58,2.94,0.4,0.1,835,0.079,mean,static
58,1.25,0.4,0.1,11,0.002,std,static
59,2.78,0.4,0.1,835,0.079,mean,static
59,1.22,0.4,0.1,11,0.002,std,static
60,2.5,0.4,0.1,835,0.079,mean,static
60,1.03,0.4,0.1,11,0.002,std,static
61,2.22,0.4,0.1,835,0.079,mean,static
61,0.93,0.4,0.1,11,0.002,std,static
62,1.91,0.4,0.1,835,0.079,mean,static
62,0.88,0.4,0.1,11,0.002,std,static
0,5.0,0.4,0.1,824,0.216,mean,dynamic
0,0.0,0.4,0.1,13,0.035,std,dynamic
1,18.84,0.4,0.1,824,0.216,mean,dynamic
1,3.17,0.4,0.1,13,0.035,std,dynamic
2,117.34,0.4,0.1,824,0.216,mean,dynamic
2,29.65,0.4,0.1,13,0.035,std,dynamic
3,455.34,0.4,0.1,824,0.216,mean,dynamic
3,69.78,0.4,0.1,13,0.035,std,dynamic
4,702.97,0.4,0.1,824,0.216,mean,dynamic
4,24.44,0.4,0.1,13,0.035,std,dynamic
5,687.41,0.4,0.1,824,0.216,mean,dynamic
5,13.26,0.4,0.1,13,0.035,std,dynamic
6,625.0,0.4,0.1,824,0.216,mean,dynamic
6,15.05,0.4,0.1,13,0.035,std,dynamic
7,564.94,0.4,0.1,824,0.216,mean,dynamic
7,15.76,0.4,0.1,13,0.035,std,dynamic
8,506.0,0.4,0.1,824,0.216,mean,dynamic
8,17.05,0.4,0.1,13,0.035,std,dynamic
9,453.12,0.4,0.1,824,0.216,mean,dynamic
9,17.68,0.4,0.1,13,0.035,std,dynamic
10,408.47,0.4,0.1,824,0.216,mean,dynamic
10,16.52,0.4,0.1,13,0.035,std,dynamic
11,369.78,0.4,0.1,824,0.216,mean,dynamic
11,16.77,0.4,0.1,13,0.035,std,dynamic
12,333.41,0.4,0.1,824,0.216,mean,dynamic
12,15.87,0.4,0.1,13,0.035,std,dynamic
13,299.38,0.4,0.1,824,0.216,mean,dynamic
13,16.04,0.4,0.1,13,0.035,std,dynamic
14,270.31,0.4,0.1,824,0.216,mean,dynamic
14,16.98,0.4,0.1,13,0.035,std,dynamic
15,243.38,0.4,0.1,824,0.216,mean,dynamic
15,15.05,0.4,0.1,13,0.035,std,dynamic
16,219.25,0.4,0.1,824,0.216,mean,dynamic
16,13.79,0.4,0.1,13,0.035,std,dynamic
17,196.88,0.4,0.1,824,0.216,mean,dynamic
17,14.33,0.4,0.1,13,0.035,std,dynamic
18,176.84,0.4,0.1,824,0.216,mean,dynamic
18,12.07,0.4,0.1,13,0.035,std,dynamic
19,160.47,0.4,0.1,824,0.216,mean,dynamic
19,11.36,0.4,0.1,13,0.035,std,dynamic
20,143.34,0.4,0.1,824,0.216,mean,dynamic
20,11.24,0.4,0.1,13,0.035,std,dynamic
21,129.0,0.4,0.1,824,0.216,mean,dynamic
21,10.58,0.4,0.1,13,0.035,std,dynamic
22,116.81,0.4,0.1,824,0.216,mean,dynamic
22,10.5,0.4,0.1,13,0.035,std,dynamic
23,104.94,0.4,0.1,824,0.216,mean,dynamic
23,10.27,0.4,0.1,13,0.035,std,dynamic
24,95.19,0.4,0.1,824,0.216,mean,dynamic
24,10.15,0.4,0.1,13,0.035,std,dynamic
25,85.62,0.4,0.1,824,0.216,mean,dynamic
25,8.71,0.4,0.1,13,0.035,std,dynamic
26,76.69,0.4,0.1,824,0.216,mean,dynamic
26,8.56,0.4,0.1,13,0.035,std,dynamic
27,68.59,0.4,0.1,824,0.216,mean,dynamic
27,8.41,0.4,0.1,13,0.035,std,dynamic
28,61.56,0.4,0.1,824,0.216,mean,dynamic
28,8.36,0.4,0.1,13,0.035,std,dynamic
29,55.72,0.4,0.1,824,0.216,mean,dynamic
29,7.58,0.4,0.1,13,0.035,std,dynamic
30,50.56,0.4,0.1,824,0.216,mean,dynamic
30,7.28,0.4,0.1,13,0.035,std,dynamic
31,45.38,0.4,0.1,824,0.216,mean,dynamic
31,6.96,0.4,0.1,13,0.035,std,dynamic
32,41.0,0.4,0.1,824,0.216,mean,dynamic
32,6.34,0.4,0.1,13,0.035,std,dynamic
33,36.72,0.4,0.1,824,0.216,mean,dynamic
33,6.35,0.4,0.1,13,0.035,std,dynamic
34,32.94,0.4,0.1,824,0.216,mean,dynamic
34,5.61,0.4,0.1,13,0.035,std,dynamic
35,29.75,0.4,0.1,824,0.216,mean,dynamic
35,5.73,0.4,0.1,13,0.035,std,dynamic
36,27.28,0.4,0.1,824,0.216,mean,dynamic
36,5.74,0.4,0.1,13,0.035,std,dynamic
37,24.81,0.4,0.1,824,0.216,mean,dynamic
37,6.14,0.4,0.1,13,0.035,std,dynamic
38,22.47,0.4,0.1,824,0.216,mean,dynamic
38,5.56,0.4,0.1,13,0.035,std,dynamic
39,20.03,0.4,0.1,824,0.216,mean,dynamic
39,4.95,0.4,0.1,13,0.035,std,dynamic
40,18.41,0.4,0.1,824,0.216,mean,dynamic
40,4.6,0.4,0.1,13,0.035,std,dynamic
41,16.72,0.4,0.1,824,0.216,mean,dynamic
41,4.27,0.4,0.1,13,0.035,std,dynamic
42,15.12,0.4,0.1,824,0.216,mean,dynamic
42,4.09,0.4,0.1,13,0.035,std,dynamic
43,13.97,0.4,0.1,824,0.216,mean,dynamic
43,3.8,0.4,0.1,13,0.035,std,dynamic
44,12.59,0.4,0.1,824,0.216,mean,dynamic
44,3.5,0.4,0.1,13,0.035,std,dynamic
45,11.69,0.4,0.1,824,0.216,mean,dynamic
45,3.26,0.4,0.1,13,0.035,std,dynamic
46,10.69,0.4,0.1,824,0.216,mean,dynamic
46,3.1,0.4,0.1,13,0.035,std,dynamic
47,9.59,0.4,0.1,824,0.216,mean,dynamic
47,2.66,0.4,0.1,13,0.035,std,dynamic
48,8.25,0.4,0.1,824,0.216,mean,dynamic
48,2.52,0.4,0.1,13,0.035,std,dynamic
49,7.22,0.4,0.1,824,0.216,mean,dynamic
49,2.33,0.4,0.1,13,0.035,std,dynamic
50,6.44,0.4,0.1,824,0.216,mean,dynamic
50,2.37,0.4,0.1,13,0.035,std,dynamic
51,5.81,0.4,0.1,824,0.216,mean,dynamic
51,2.34,0.4,0.1,13,0.035,std,dynamic
52,5.28,0.4,0.1,824,0.216,mean,dynamic
52,2.39,0.4,0.1,13,0.035,std,dynamic
53,4.84,0.4,0.1,824,0.216,mean,dynamic
53,2.35,0.4,0.1,13,0.035,std,dynamic
0,5.0,0.5,0.1,838,0.079,mean,static
0,0.0,0.5,0.1,13,0.002,std,static
1,20.78,0.5,0.1,838,0.079,mean,static
1,3.32,0.5,0.1,13,0.002,std,static
2,132.5,0.5,0.1,838,0.079,mean,static
2,22.31,0.5,0.1,13,0.002,std,static
3,461.66,0.5,0.1,838,0.079,mean,static
3,48.33,0.5,0.1,13,0.002,std,static
4,717.09,0.5,0.1,838,0.079,mean,static
4,20.01,0.5,0.1,13,0.002,std,static
5,693.0,0.5,0.1,838,0.079,mean,static
5,10.67,0.5,0.1,13,0.002,std,static
6,617.94,0.5,0.1,838,0.079,mean,static
6,9.81,0.5,0.1,13,0.002,std,static
7,551.88,0.5,0.1,838,0.079,mean,static
7,12.76,0.5,0.1,13,0.002,std,static
8,491.19,0.5,0.1,838,0.079,mean,static
8,9.63,0.5,0.1,13,0.002,std,static
9,440.88,0.5,0.1,838,0.079,mean,static
9,10.97,0.5,0.1,13,0.002,std,static
10,389.22,0.5,0.1,838,0.079,mean,static
10,10.88,0.5,0.1,13,0.002,std,static
11,349.41,0.5,0.1,838,0.079,mean,static
11,12.54,0.5,0.1,13,0.002,std,static
12,316.84,0.5,0.1,838,0.079,mean,static
12,12.33,0.5,0.1,13,0.002,std,static
13,285.06,0.5,0.1,838,0.079,mean,static
13,11.05,0.5,0.1,13,0.002,std,static
14,256.12,0.5,0.1,838,0.079,mean,static
14,10.82,0.5,0.1,13,0.002,std,static
15,231.81,0.5,0.1,838,0.079,mean,static
15,10.86,0.5,0.1,13,0.002,std,static
16,208.91,0.5,0.1,838,0.079,mean,static
16,10.02,0.5,0.1,13,0.002,std,static
17,186.94,0.5,0.1,838,0.079,mean,static
17,10.11,0.5,0.1,13,0.002,std,static
18,168.88,0.5,0.1,838,0.079,mean,static
18,9.67,0.5,0.1,13,0.002,std,static
19,151.78,0.5,0.1,838,0.079,mean,static
19,8.4,0.5,0.1,13,0.002,std,static
20,135.75,0.5,0.1,838,0.079,mean,static
20,7.44,0.5,0.1,13,0.002,std,static
21,121.44,0.5,0.1,838,0.079,mean,static
21,7.18,0.5,0.1,13,0.002,std,static
22,109.94,0.5,0.1,838,0.079,mean,static
22,7.47,0.5,0.1,13,0.002,std,static
23,99.56,0.5,0.1,838,0.079,mean,static
23,7.1,0.5,0.1,13,0.002,std,static
24,90.38,0.5,0.1,838,0.079,mean,static
24,7.51,0.5,0.1,13,0.002,std,static
25,81.03,0.5,0.1,838,0.079,mean,static
25,6.99,0.5,0.1,13,0.002,std,static
26,73.59,0.5,0.1,838,0.079,mean,static
26,6.33,0.5,0.1,13,0.002,std,static
27,65.62,0.5,0.1,838,0.079,mean,static
27,5.58,0.5,0.1,13,0.002,std,static
28,58.75,0.5,0.1,838,0.079,mean,static
28,6.4,0.5,0.1,13,0.002,std,static
29,53.28,0.5,0.1,838,0.079,mean,static
29,6.02,0.5,0.1,13,0.002,std,static
30,47.56,0.5,0.1,838,0.079,mean,static
30,6.17,0.5,0.1,13,0.002,std,static
31,43.31,0.5,0.1,838,0.079,mean,static
31,6.08,0.5,0.1,13,0.002,std,static
32,39.25,0.5,0.1,838,0.079,mean,static
32,5.8,0.5,0.1,13,0.002,std,static
33,35.41,0.5,0.1,838,0.079,mean,static
33,5.59,0.5,0.1,13,0.002,std,static
34,31.47,0.5,0.1,838,0.079,mean,static
34,5.45,0.5,0.1,13,0.002,std,static
35,28.56,0.5,0.1,838,0.079,mean,static
35,5.15,0.5,0.1,13,0.002,std,static
36,25.78,0.5,0.1,838,0.079,mean,static
36,4.99,0.5,0.1,13,0.002,std,static
37,23.53,0.5,0.1,838,0.079,mean,static
37,4.7,0.5,0.1,13,0.002,std,static
38,21.0,0.5,0.1,838,0.079,mean,static
38,4.37,0.5,0.1,13,0.002,std,static
39,18.62,0.5,0.1,838,0.079,mean,static
39,3.53,0.5,0.1,13,0.002,std,static
40,16.78,0.5,0.1,838,0.079,mean,static
40,3.65,0.5,0.1,13,0.002,std,static
41,15.09,0.5,0.1,838,0.079,mean,static
41,3.52,0.5,0.1,13,0.002,std,static
42,13.5,0.5,0.1,838,0.079,mean,static
42,3.01,0.5,0.1,13,0.002,std,static
43,12.34,0.5,0.1,838,0.079,mean,static
43,2.9,0.5,0.1,13,0.002,std,static
44,10.94,0.5,0.1,838,0.079,mean,static
44,2.65,0.5,0.1,13,0.002,std,static
45,9.59,0.5,0.1,838,0.079,mean,static
45,2.67,0.5,0.1,13,0.002,std,static
46,8.91,0.5,0.1,838,0.079,mean,static
46,2.61,0.5,0.1,13,0.002,std,static
47,8.06,0.5,0.1,838,0.079,mean,static
47,2.51,0.5,0.1,13,0.002,std,static
48,7.59,0.5,0.1,838,0.079,mean,static
48,2.38,0.5,0.1,13,0.002,std,static
49,6.75,0.5,0.1,838,0.079,mean,static
49,2.09,0.5,0.1,13,0.002,std,static
50,6.22,0.5,0.1,838,0.079,mean,static
50,1.93,0.5,0.1,13,0.002,std,static
51,5.78,0.5,0.1,838,0.079,mean,static
51,1.98,0.5,0.1,13,0.002,std,static
52,5.28,0.5,0.1,838,0.079,mean,static
52,1.74,0.5,0.1,13,0.002,std,static
53,4.75,0.5,0.1,838,0.079,mean,static
53,1.7,0.5,0.1,13,0.002,std,static
0,5.0,0.5,0.1,825,0.223,mean,dynamic
0,0.0,0.5,0.1,19,0.053,std,dynamic
1,18.09,0.5,0.1,825,0.223,mean,dynamic
1,3.07,0.5,0.1,19,0.053,std,dynamic
2,119.34,0.5,0.1,825,0.223,mean,dynamic
2,33.06,0.5,0.1,19,0.053,std,dynamic
3,456.78,0.5,0.1,825,0.223,mean,dynamic
3,84.77,0.5,0.1,19,0.053,std,dynamic
4,699.59,0.5,0.1,825,0.223,mean,dynamic
4,44.31,0.5,0.1,19,0.053,std,dynamic
5,683.75,0.5,0.1,825,0.223,mean,dynamic
5,14.63,0.5,0.1,19,0.053,std,dynamic
6,625.34,0.5,0.1,825,0.223,mean,dynamic
6,13.04,0.5,0.1,19,0.053,std,dynamic
7,565.97,0.5,0.1,825,0.223,mean,dynamic
7,13.27,0.5,0.1,19,0.053,std,dynamic
8,511.12,0.5,0.1,825,0.223,mean,dynamic
8,14.42,0.5,0.1,19,0.053,std,dynamic
9,458.41,0.5,0.1,825,0.223,mean,dynamic
9,15.61,0.5,0.1,19,0.053,std,dynamic
10,408.5,0.5,0.1,825,0.223,mean,dynamic
10,14.64,0.5,0.1,19,0.053,std,dynamic
11,366.44,0.5,0.1,825,0.223,mean,dynamic
11,15.35,0.5,0.1,19,0.053,std,dynamic
12,330.75,0.5,0.1,825,0.223,mean,dynamic
12,13.91,0.5,0.1,19,0.053,std,dynamic
13,298.44,0.5,0.1,825,0.223,mean,dynamic
13,13.41,0.5,0.1,19,0.053,std,dynamic
14,269.06,0.5,0.1,825,0.223,mean,dynamic
14,13.62,0.5,0.1,19,0.053,std,dynamic
15,242.12,0.5,0.1,825,0.223,mean,dynamic
15,12.42,0.5,0.1,19,0.053,std,dynamic
16,217.72,0.5,0.1,825,0.223,mean,dynamic
16,12.45,0.5,0.1,19,0.053,std,dynamic
17,196.06,0.5,0.1,825,0.223,mean,dynamic
17,11.71,0.5,0.1,19,0.053,std,dynamic
18,176.12,0.5,0.1,825,0.223,mean,dynamic
18,10.32,0.5,0.1,19,0.053,std,dynamic
19,158.75,0.5,0.1,825,0.223,mean,dynamic
19,10.28,0.5,0.1,19,0.053,std,dynamic
20,143.69,0.5,0.1,825,0.223,mean,dynamic
20,10.0,0.5,0.1,19,0.053,std,dynamic
21,130.09,0.5,0.1,825,0.223,mean,dynamic
21,9.28,0.5,0.1,19,0.053,std,dynamic
22,117.94,0.5,0.1,825,0.223,mean,dynamic
22,9.27,0.5,0.1,19,0.053,std,dynamic
23,106.44,0.5,0.1,825,0.223,mean,dynamic
23,10.27,0.5,0.1,19,0.053,std,dynamic
24,95.78,0.5,0.1,825,0.223,mean,dynamic
24,8.96,0.5,0.1,19,0.053,std,dynamic
25,85.69,0.5,0.1,825,0.223,mean,dynamic
25,8.58,0.5,0.1,19,0.053,std,dynamic
26,76.47,0.5,0.1,825,0.223,mean,dynamic
26,9.14,0.5,0.1,19,0.053,std,dynamic
27,68.75,0.5,0.1,825,0.223,mean,dynamic
27,9.13,0.5,0.1,19,0.053,std,dynamic
28,61.84,0.5,0.1,825,0.223,mean,dynamic
28,8.49,0.5,0.1,19,0.053,std,dynamic
29,55.78,0.5,0.1,825,0.223,mean,dynamic
29,7.96,0.5,0.1,19,0.053,std,dynamic
30,50.28,0.5,0.1,825,0.223,mean,dynamic
30,7.55,0.5,0.1,19,0.053,std,dynamic
31,45.34,0.5,0.1,825,0.223,mean,dynamic
31,7.23,0.5,0.1,19,0.053,std,dynamic
32,40.69,0.5,0.1,825,0.223,mean,dynamic
32,6.79,0.5,0.1,19,0.053,std,dynamic
33,36.56,0.5,0.1,825,0.223,mean,dynamic
33,6.44,0.5,0.1,19,0.053,std,dynamic
34,32.38,0.5,0.1,825,0.223,mean,dynamic
34,5.59,0.5,0.1,19,0.053,std,dynamic
35,29.09,0.5,0.1,825,0.223,mean,dynamic
35,5.46,0.5,0.1,19,0.053,std,dynamic
36,26.47,0.5,0.1,825,0.223,mean,dynamic
36,5.41,0.5,0.1,19,0.053,std,dynamic
37,23.5,0.5,0.1,825,0.223,mean,dynamic
37,4.88,0.5,0.1,19,0.053,std,dynamic
38,20.75,0.5,0.1,825,0.223,mean,dynamic
38,4.41,0.5,0.1,19,0.053,std,dynamic
39,19.0,0.5,0.1,825,0.223,mean,dynamic
39,3.61,0.5,0.1,19,0.053,std,dynamic
40,17.25,0.5,0.1,825,0.223,mean,dynamic
40,3.59,0.5,0.1,19,0.053,std,dynamic
41,15.5,0.5,0.1,825,0.223,mean,dynamic
41,3.51,0.5,0.1,19,0.053,std,dynamic
