time,I,pol,r,ar,cc,V_tot,kind,net_type
6,16.44,0.9,0.5,79,0.058,766,mean,dynamic
6,9.59,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
7,18.41,0.9,0.5,79,0.058,766,mean,dynamic
7,10.83,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
8,18.94,0.9,0.5,79,0.058,766,mean,dynamic
8,11.4,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
9,19.31,0.9,0.5,79,0.058,766,mean,dynamic
9,12.5,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
10,19.44,0.9,0.5,79,0.058,766,mean,dynamic
10,12.98,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
11,19.41,0.9,0.5,79,0.058,766,mean,dynamic
11,12.67,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
12,18.84,0.9,0.5,79,0.058,766,mean,dynamic
12,12.09,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
13,19.66,0.9,0.5,79,0.058,766,mean,dynamic
13,12.59,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
14,19.59,0.9,0.5,79,0.058,766,mean,dynamic
14,12.6,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
15,19.97,0.9,0.5,79,0.058,766,mean,dynamic
15,12.67,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
16,20.12,0.9,0.5,79,0.058,766,mean,dynamic
16,12.68,0.9,0.5,37,0.002,7.389815626928726,std,dynamic
0,5.0,0.1,0.6,15,0.04,983,mean,static
0,0.0,0.1,0.6,7,0.003,7.137051211810099,std,static
1,6.38,0.1,0.6,15,0.04,983,mean,static
1,1.54,0.1,0.6,7,0.003,7.137051211810099,std,static
2,8.91,0.1,0.6,15,0.04,983,mean,static
2,3.23,0.1,0.6,7,0.003,7.137051211810099,std,static
3,9.94,0.1,0.6,15,0.04,983,mean,static
3,4.74,0.1,0.6,7,0.003,7.137051211810099,std,static
4,9.81,0.1,0.6,15,0.04,983,mean,static
4,5.61,0.1,0.6,7,0.003,7.137051211810099,std,static
5,9.06,0.1,0.6,15,0.04,983,mean,static
5,4.96,0.1,0.6,7,0.003,7.137051211810099,std,static
6,8.22,0.1,0.6,15,0.04,983,mean,static
6,4.53,0.1,0.6,7,0.003,7.137051211810099,std,static
7,7.47,0.1,0.6,15,0.04,983,mean,static
7,4.38,0.1,0.6,7,0.003,7.137051211810099,std,static
8,6.59,0.1,0.6,15,0.04,983,mean,static
8,3.85,0.1,0.6,7,0.003,7.137051211810099,std,static
0,5.0,0.1,0.6,15,0.047,976,mean,dynamic
0,0.0,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
1,6.53,0.1,0.6,15,0.047,976,mean,dynamic
1,1.7,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
2,8.47,0.1,0.6,15,0.047,976,mean,dynamic
2,3.15,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
3,9.06,0.1,0.6,15,0.047,976,mean,dynamic
3,4.66,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
4,9.53,0.1,0.6,15,0.047,976,mean,dynamic
4,5.17,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
5,9.09,0.1,0.6,15,0.047,976,mean,dynamic
5,5.87,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
6,8.47,0.1,0.6,15,0.047,976,mean,dynamic
6,6.4,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
7,7.34,0.1,0.6,15,0.047,976,mean,dynamic
7,5.82,0.1,0.6,8,0.005,7.617568099465865,std,dynamic
0,5.0,0.2,0.6,20,0.04,979,mean,static
0,0.0,0.2,0.6,7,0.003,7.4893153058206865,std,static
1,6.91,0.2,0.6,20,0.04,979,mean,static
1,1.47,0.2,0.6,7,0.003,7.4893153058206865,std,static
2,10.81,0.2,0.6,20,0.04,979,mean,static
2,3.3,0.2,0.6,7,0.003,7.4893153058206865,std,static
3,12.81,0.2,0.6,20,0.04,979,mean,static
3,4.91,0.2,0.6,7,0.003,7.4893153058206865,std,static
4,13.5,0.2,0.6,20,0.04,979,mean,static
4,5.95,0.2,0.6,7,0.003,7.4893153058206865,std,static
5,12.94,0.2,0.6,20,0.04,979,mean,static
5,5.85,0.2,0.6,7,0.003,7.4893153058206865,std,static
6,12.12,0.2,0.6,20,0.04,979,mean,static
6,5.09,0.2,0.6,7,0.003,7.4893153058206865,std,static
7,10.88,0.2,0.6,20,0.04,979,mean,static
7,4.75,0.2,0.6,7,0.003,7.4893153058206865,std,static
8,9.69,0.2,0.6,20,0.04,979,mean,static
8,4.51,0.2,0.6,7,0.003,7.4893153058206865,std,static
9,8.34,0.2,0.6,20,0.04,979,mean,static
9,3.92,0.2,0.6,7,0.003,7.4893153058206865,std,static
10,7.59,0.2,0.6,20,0.04,979,mean,static
10,3.6,0.2,0.6,7,0.003,7.4893153058206865,std,static
11,6.59,0.2,0.6,20,0.04,979,mean,static
11,3.67,0.2,0.6,7,0.003,7.4893153058206865,std,static
12,5.41,0.2,0.6,20,0.04,979,mean,static
12,2.86,0.2,0.6,7,0.003,7.4893153058206865,std,static
13,4.78,0.2,0.6,20,0.04,979,mean,static
13,2.48,0.2,0.6,7,0.003,7.4893153058206865,std,static
14,4.06,0.2,0.6,20,0.04,979,mean,static
14,2.03,0.2,0.6,7,0.003,7.4893153058206865,std,static
15,3.5,0.2,0.6,20,0.04,979,mean,static
15,1.8,0.2,0.6,7,0.003,7.4893153058206865,std,static
0,5.0,0.2,0.6,20,0.055,957,mean,dynamic
0,0.0,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
1,7.06,0.2,0.6,20,0.055,957,mean,dynamic
1,1.43,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
2,9.34,0.2,0.6,20,0.055,957,mean,dynamic
2,4.11,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
3,11.12,0.2,0.6,20,0.055,957,mean,dynamic
3,5.76,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
4,12.16,0.2,0.6,20,0.055,957,mean,dynamic
4,6.24,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
5,11.72,0.2,0.6,20,0.055,957,mean,dynamic
5,6.0,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
6,10.56,0.2,0.6,20,0.055,957,mean,dynamic
6,5.21,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
7,9.75,0.2,0.6,20,0.055,957,mean,dynamic
7,5.11,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
8,8.78,0.2,0.6,20,0.055,957,mean,dynamic
8,4.79,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
9,7.81,0.2,0.6,20,0.055,957,mean,dynamic
9,4.4,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
10,7.0,0.2,0.6,20,0.055,957,mean,dynamic
10,3.92,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
11,6.28,0.2,0.6,20,0.055,957,mean,dynamic
11,4.0,0.2,0.6,9,0.002,8.63897192595855,std,dynamic
0,5.0,0.3,0.6,18,0.041,981,mean,static
0,0.0,0.3,0.6,5,0.003,5.303300858899107,std,static
1,6.97,0.3,0.6,18,0.041,981,mean,static
1,1.19,0.3,0.6,5,0.003,5.303300858899107,std,static
2,10.16,0.3,0.6,18,0.041,981,mean,static
2,3.02,0.3,0.6,5,0.003,5.303300858899107,std,static
3,12.16,0.3,0.6,18,0.041,981,mean,static
3,3.87,0.3,0.6,5,0.003,5.303300858899107,std,static
4,11.84,0.3,0.6,18,0.041,981,mean,static
4,4.3,0.3,0.6,5,0.003,5.303300858899107,std,static
5,11.19,0.3,0.6,18,0.041,981,mean,static
5,4.22,0.3,0.6,5,0.003,5.303300858899107,std,static
6,10.03,0.3,0.6,18,0.041,981,mean,static
6,3.88,0.3,0.6,5,0.003,5.303300858899107,std,static
7,9.25,0.3,0.6,18,0.041,981,mean,static
7,3.54,0.3,0.6,5,0.003,5.303300858899107,std,static
8,8.09,0.3,0.6,18,0.041,981,mean,static
8,3.58,0.3,0.6,5,0.003,5.303300858899107,std,static
9,7.19,0.3,0.6,18,0.041,981,mean,static
9,3.62,0.3,0.6,5,0.003,5.303300858899107,std,static
10,6.44,0.3,0.6,18,0.041,981,mean,static
10,3.48,0.3,0.6,5,0.003,5.303300858899107,std,static
11,5.5,0.3,0.6,18,0.041,981,mean,static
11,3.01,0.3,0.6,5,0.003,5.303300858899107,std,static
12,4.62,0.3,0.6,18,0.041,981,mean,static
12,2.92,0.3,0.6,5,0.003,5.303300858899107,std,static
0,5.0,0.3,0.6,30,0.058,923,mean,dynamic
0,0.0,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
1,7.75,0.3,0.6,30,0.058,923,mean,dynamic
1,1.85,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
2,10.81,0.3,0.6,30,0.058,923,mean,dynamic
2,4.07,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
3,14.0,0.3,0.6,30,0.058,923,mean,dynamic
3,5.95,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
4,15.47,0.3,0.6,30,0.058,923,mean,dynamic
4,7.13,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
5,15.84,0.3,0.6,30,0.058,923,mean,dynamic
5,8.19,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
6,15.41,0.3,0.6,30,0.058,923,mean,dynamic
6,8.45,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
7,15.41,0.3,0.6,30,0.058,923,mean,dynamic
7,9.69,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
8,13.62,0.3,0.6,30,0.058,923,mean,dynamic
8,8.92,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
9,12.06,0.3,0.6,30,0.058,923,mean,dynamic
9,8.13,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
10,10.62,0.3,0.6,30,0.058,923,mean,dynamic
10,7.7,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
11,9.44,0.3,0.6,30,0.058,923,mean,dynamic
11,6.61,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
12,8.62,0.3,0.6,30,0.058,923,mean,dynamic
12,6.81,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
13,7.78,0.3,0.6,30,0.058,923,mean,dynamic
13,6.1,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
14,7.12,0.3,0.6,30,0.058,923,mean,dynamic
14,5.81,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
15,6.38,0.3,0.6,30,0.058,923,mean,dynamic
15,4.95,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
16,5.22,0.3,0.6,30,0.058,923,mean,dynamic
16,4.18,0.3,0.6,16,0.002,12.722358210548075,std,dynamic
0,5.0,0.4,0.6,16,0.041,982,mean,static
0,0.0,0.4,0.6,7,0.003,7.004393152693529,std,static
1,7.0,0.4,0.6,16,0.041,982,mean,static
1,1.82,0.4,0.6,7,0.003,7.004393152693529,std,static
2,9.0,0.4,0.6,16,0.041,982,mean,static
2,3.68,0.4,0.6,7,0.003,7.004393152693529,std,static
3,9.88,0.4,0.6,16,0.041,982,mean,static
3,4.57,0.4,0.6,7,0.003,7.004393152693529,std,static
4,10.44,0.4,0.6,16,0.041,982,mean,static
4,5.1,0.4,0.6,7,0.003,7.004393152693529,std,static
5,10.28,0.4,0.6,16,0.041,982,mean,static
5,5.03,0.4,0.6,7,0.003,7.004393152693529,std,static
6,9.28,0.4,0.6,16,0.041,982,mean,static
6,4.67,0.4,0.6,7,0.003,7.004393152693529,std,static
7,8.06,0.4,0.6,16,0.041,982,mean,static
7,4.4,0.4,0.6,7,0.003,7.004393152693529,std,static
8,7.19,0.4,0.6,16,0.041,982,mean,static
8,3.61,0.4,0.6,7,0.003,7.004393152693529,std,static
9,6.44,0.4,0.6,16,0.041,982,mean,static
9,3.52,0.4,0.6,7,0.003,7.004393152693529,std,static
10,5.56,0.4,0.6,16,0.041,982,mean,static
10,3.31,0.4,0.6,7,0.003,7.004393152693529,std,static
0,5.0,0.4,0.6,32,0.06,895,mean,dynamic
0,0.0,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
1,7.25,0.4,0.6,32,0.06,895,mean,dynamic
1,1.84,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
2,10.19,0.4,0.6,32,0.06,895,mean,dynamic
2,3.72,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
3,13.34,0.4,0.6,32,0.06,895,mean,dynamic
3,5.91,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
4,14.59,0.4,0.6,32,0.06,895,mean,dynamic
4,7.03,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
5,14.44,0.4,0.6,32,0.06,895,mean,dynamic
5,7.12,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
6,15.03,0.4,0.6,32,0.06,895,mean,dynamic
6,7.67,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
7,14.66,0.4,0.6,32,0.06,895,mean,dynamic
7,8.22,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
8,13.56,0.4,0.6,32,0.06,895,mean,dynamic
8,7.3,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
9,11.62,0.4,0.6,32,0.06,895,mean,dynamic
9,6.34,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
10,10.34,0.4,0.6,32,0.06,895,mean,dynamic
10,5.88,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
11,9.38,0.4,0.6,32,0.06,895,mean,dynamic
11,5.41,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
12,8.38,0.4,0.6,32,0.06,895,mean,dynamic
12,4.94,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
13,7.66,0.4,0.6,32,0.06,895,mean,dynamic
13,4.57,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
14,6.81,0.4,0.6,32,0.06,895,mean,dynamic
14,4.44,0.4,0.6,16,0.002,15.260114473685968,std,dynamic
0,5.0,0.5,0.6,19,0.04,980,mean,static
0,0.0,0.5,0.6,10,0.003,9.619265743158362,std,static
1,6.81,0.5,0.6,19,0.04,980,mean,static
1,1.38,0.5,0.6,10,0.003,9.619265743158362,std,static
2,10.0,0.5,0.6,19,0.04,980,mean,static
2,4.02,0.5,0.6,10,0.003,9.619265743158362,std,static
3,11.88,0.5,0.6,19,0.04,980,mean,static
3,5.96,0.5,0.6,10,0.003,9.619265743158362,std,static
4,11.97,0.5,0.6,19,0.04,980,mean,static
4,6.51,0.5,0.6,10,0.003,9.619265743158362,std,static
5,11.31,0.5,0.6,19,0.04,980,mean,static
5,7.35,0.5,0.6,10,0.003,9.619265743158362,std,static
6,10.31,0.5,0.6,19,0.04,980,mean,static
6,6.85,0.5,0.6,10,0.003,9.619265743158362,std,static
7,9.59,0.5,0.6,19,0.04,980,mean,static
7,6.27,0.5,0.6,10,0.003,9.619265743158362,std,static
8,8.41,0.5,0.6,19,0.04,980,mean,static
8,5.59,0.5,0.6,10,0.003,9.619265743158362,std,static
9,7.06,0.5,0.6,19,0.04,980,mean,static
9,4.61,0.5,0.6,10,0.003,9.619265743158362,std,static
10,6.12,0.5,0.6,19,0.04,980,mean,static
10,4.44,0.5,0.6,10,0.003,9.619265743158362,std,static
11,5.5,0.5,0.6,19,0.04,980,mean,static
11,3.95,0.5,0.6,10,0.003,9.619265743158362,std,static
0,5.0,0.5,0.6,38,0.058,853,mean,dynamic
0,0.0,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
1,7.16,0.5,0.6,38,0.058,853,mean,dynamic
1,2.14,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
2,9.34,0.5,0.6,38,0.058,853,mean,dynamic
2,3.93,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
3,11.78,0.5,0.6,38,0.058,853,mean,dynamic
3,6.26,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
4,13.06,0.5,0.6,38,0.058,853,mean,dynamic
4,7.17,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
5,13.97,0.5,0.6,38,0.058,853,mean,dynamic
5,8.86,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
6,14.16,0.5,0.6,38,0.058,853,mean,dynamic
6,9.33,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
7,13.97,0.5,0.6,38,0.058,853,mean,dynamic
7,9.35,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
8,13.94,0.5,0.6,38,0.058,853,mean,dynamic
8,9.28,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
9,13.56,0.5,0.6,38,0.058,853,mean,dynamic
9,8.66,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
10,12.84,0.5,0.6,38,0.058,853,mean,dynamic
10,8.19,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
11,11.59,0.5,0.6,38,0.058,853,mean,dynamic
11,7.57,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
12,11.44,0.5,0.6,38,0.058,853,mean,dynamic
12,7.07,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
13,10.25,0.5,0.6,38,0.058,853,mean,dynamic
13,6.68,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
14,9.56,0.5,0.6,38,0.058,853,mean,dynamic
14,6.19,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
15,8.94,0.5,0.6,38,0.058,853,mean,dynamic
15,5.67,0.5,0.6,19,0.002,13.524825264582903,std,dynamic
0,5.0,0.6,0.6,16,0.04,981,mean,static
0,0.0,0.6,0.6,6,0.003,8.53434009970894,std,static
1,6.56,0.6,0.6,16,0.04,981,mean,static
1,1.46,0.6,0.6,6,0.003,8.53434009970894,std,static
2,8.5,0.6,0.6,16,0.04,981,mean,static
2,2.74,0.6,0.6,6,0.003,8.53434009970894,std,static
3,9.81,0.6,0.6,16,0.04,981,mean,static
3,4.19,0.6,0.6,6,0.003,8.53434009970894,std,static
4,10.38,0.6,0.6,16,0.04,981,mean,static
4,4.26,0.6,0.6,6,0.003,8.53434009970894,std,static
5,10.03,0.6,0.6,16,0.04,981,mean,static
5,4.61,0.6,0.6,6,0.003,8.53434009970894,std,static
0,5.0,0.6,0.6,43,0.058,820,mean,dynamic
0,0.0,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
1,7.5,0.6,0.6,43,0.058,820,mean,dynamic
1,1.85,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
2,9.06,0.6,0.6,43,0.058,820,mean,dynamic
2,3.18,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
3,11.22,0.6,0.6,43,0.058,820,mean,dynamic
3,4.99,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
4,12.56,0.6,0.6,43,0.058,820,mean,dynamic
4,6.62,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
5,12.56,0.6,0.6,43,0.058,820,mean,dynamic
5,7.31,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
6,12.56,0.6,0.6,43,0.058,820,mean,dynamic
6,6.97,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
7,12.44,0.6,0.6,43,0.058,820,mean,dynamic
7,7.81,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
8,12.88,0.6,0.6,43,0.058,820,mean,dynamic
8,8.5,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
9,12.47,0.6,0.6,43,0.058,820,mean,dynamic
9,8.28,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
10,12.12,0.6,0.6,43,0.058,820,mean,dynamic
10,8.21,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
11,11.84,0.6,0.6,43,0.058,820,mean,dynamic
11,8.02,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
12,11.5,0.6,0.6,43,0.058,820,mean,dynamic
12,8.25,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
13,11.41,0.6,0.6,43,0.058,820,mean,dynamic
13,7.91,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
14,10.62,0.6,0.6,43,0.058,820,mean,dynamic
14,7.06,0.6,0.6,21,0.002,12.587195875174105,std,dynamic
0,5.0,0.7,0.6,16,0.041,983,mean,static
0,0.0,0.7,0.6,6,0.003,6.534688090299337,std,static
1,6.5,0.7,0.6,16,0.041,983,mean,static
1,1.54,0.7,0.6,6,0.003,6.534688090299337,std,static
2,8.44,0.7,0.6,16,0.041,983,mean,static
2,2.95,0.7,0.6,6,0.003,6.534688090299337,std,static
3,9.44,0.7,0.6,16,0.041,983,mean,static
3,3.49,0.7,0.6,6,0.003,6.534688090299337,std,static
4,9.75,0.7,0.6,16,0.041,983,mean,static
4,4.11,0.7,0.6,6,0.003,6.534688090299337,std,static
5,9.12,0.7,0.6,16,0.041,983,mean,static
5,4.4,0.7,0.6,6,0.003,6.534688090299337,std,static
6,8.66,0.7,0.6,16,0.041,983,mean,static
6,4.31,0.7,0.6,6,0.003,6.534688090299337,std,static
7,8.0,0.7,0.6,16,0.041,983,mean,static
7,3.88,0.7,0.6,6,0.003,6.534688090299337,std,static
8,6.59,0.7,0.6,16,0.041,983,mean,static
8,3.14,0.7,0.6,6,0.003,6.534688090299337,std,static
9,5.81,0.7,0.6,16,0.041,983,mean,static
9,2.75,0.7,0.6,6,0.003,6.534688090299337,std,static
10,5.12,0.7,0.6,16,0.041,983,mean,static
10,2.29,0.7,0.6,6,0.003,6.534688090299337,std,static
11,4.28,0.7,0.6,16,0.041,983,mean,static
11,2.15,0.7,0.6,6,0.003,6.534688090299337,std,static
12,3.88,0.7,0.6,16,0.041,983,mean,static
12,2.01,0.7,0.6,6,0.003,6.534688090299337,std,static
0,5.0,0.7,0.6,62,0.057,795,mean,dynamic
0,0.0,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
1,7.31,0.7,0.6,62,0.057,795,mean,dynamic
1,2.01,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
2,9.84,0.7,0.6,62,0.057,795,mean,dynamic
2,3.21,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
3,12.41,0.7,0.6,62,0.057,795,mean,dynamic
3,5.01,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
4,14.12,0.7,0.6,62,0.057,795,mean,dynamic
4,7.01,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
5,15.81,0.7,0.6,62,0.057,795,mean,dynamic
5,9.15,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
6,16.78,0.7,0.6,62,0.057,795,mean,dynamic
6,9.73,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
7,17.16,0.7,0.6,62,0.057,795,mean,dynamic
7,10.08,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
8,17.81,0.7,0.6,62,0.057,795,mean,dynamic
8,10.75,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
9,18.34,0.7,0.6,62,0.057,795,mean,dynamic
9,11.32,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
10,17.66,0.7,0.6,62,0.057,795,mean,dynamic
10,11.34,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
11,17.84,0.7,0.6,62,0.057,795,mean,dynamic
11,11.3,0.7,0.6,30,0.002,9.780201621132358,std,dynamic
0,5.0,0.8,0.6,18,0.04,981,mean,static
0,0.0,0.8,0.6,7,0.003,7.2375296847405055,std,static
1,7.19,0.8,0.6,18,0.04,981,mean,static
1,1.4,0.8,0.6,7,0.003,7.2375296847405055,std,static
2,9.31,0.8,0.6,18,0.04,981,mean,static
2,2.23,0.8,0.6,7,0.003,7.2375296847405055,std,static
3,11.28,0.8,0.6,18,0.04,981,mean,static
3,4.36,0.8,0.6,7,0.003,7.2375296847405055,std,static
4,11.72,0.8,0.6,18,0.04,981,mean,static
4,5.62,0.8,0.6,7,0.003,7.2375296847405055,std,static
5,11.03,0.8,0.6,18,0.04,981,mean,static
5,5.45,0.8,0.6,7,0.003,7.2375296847405055,std,static
6,10.41,0.8,0.6,18,0.04,981,mean,static
6,5.32,0.8,0.6,7,0.003,7.2375296847405055,std,static
7,9.28,0.8,0.6,18,0.04,981,mean,static
7,5.48,0.8,0.6,7,0.003,7.2375296847405055,std,static
8,8.16,0.8,0.6,18,0.04,981,mean,static
8,4.44,0.8,0.6,7,0.003,7.2375296847405055,std,static
9,6.91,0.8,0.6,18,0.04,981,mean,static
9,3.98,0.8,0.6,7,0.003,7.2375296847405055,std,static
10,6.12,0.8,0.6,18,0.04,981,mean,static
10,3.71,0.8,0.6,7,0.003,7.2375296847405055,std,static
0,5.0,0.8,0.6,67,0.056,782,mean,dynamic
0,0.0,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
1,6.72,0.8,0.6,67,0.056,782,mean,dynamic
1,1.48,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
2,8.34,0.8,0.6,67,0.056,782,mean,dynamic
2,2.56,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
3,9.53,0.8,0.6,67,0.056,782,mean,dynamic
3,4.37,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
4,10.94,0.8,0.6,67,0.056,782,mean,dynamic
4,5.96,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
5,11.94,0.8,0.6,67,0.056,782,mean,dynamic
5,7.06,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
6,12.62,0.8,0.6,67,0.056,782,mean,dynamic
6,7.33,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
7,13.41,0.8,0.6,67,0.056,782,mean,dynamic
7,7.47,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
8,13.69,0.8,0.6,67,0.056,782,mean,dynamic
8,8.57,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
9,14.19,0.8,0.6,67,0.056,782,mean,dynamic
9,8.31,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
10,14.41,0.8,0.6,67,0.056,782,mean,dynamic
10,8.99,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
11,14.25,0.8,0.6,67,0.056,782,mean,dynamic
11,9.23,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
12,14.38,0.8,0.6,67,0.056,782,mean,dynamic
12,9.56,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
13,14.22,0.8,0.6,67,0.056,782,mean,dynamic
13,8.85,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
14,14.22,0.8,0.6,67,0.056,782,mean,dynamic
14,8.51,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
15,14.0,0.8,0.6,67,0.056,782,mean,dynamic
15,8.64,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
16,13.22,0.8,0.6,67,0.056,782,mean,dynamic
16,8.81,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
17,12.97,0.8,0.6,67,0.056,782,mean,dynamic
17,8.59,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
18,13.09,0.8,0.6,67,0.056,782,mean,dynamic
18,9.02,0.8,0.6,28,0.002,9.622513883466212,std,dynamic
0,5.0,0.9,0.6,17,0.04,981,mean,static
0,0.0,0.9,0.6,9,0.003,9.224415631897774,std,static
1,6.81,0.9,0.6,17,0.04,981,mean,static
1,1.18,0.9,0.6,9,0.003,9.224415631897774,std,static
2,9.69,0.9,0.6,17,0.04,981,mean,static
2,4.44,0.9,0.6,9,0.003,9.224415631897774,std,static
3,10.91,0.9,0.6,17,0.04,981,mean,static
3,6.33,0.9,0.6,9,0.003,9.224415631897774,std,static
4,11.38,0.9,0.6,17,0.04,981,mean,static
4,6.95,0.9,0.6,9,0.003,9.224415631897774,std,static
5,10.91,0.9,0.6,17,0.04,981,mean,static
5,7.01,0.9,0.6,9,0.003,9.224415631897774,std,static
6,9.81,0.9,0.6,17,0.04,981,mean,static
6,6.4,0.9,0.6,9,0.003,9.224415631897774,std,static
7,8.66,0.9,0.6,17,0.04,981,mean,static
