time,I,pol,r,ar,cc,V_tot,kind,net_type
19,28.16,0.6,0.5,320,0.058,664,mean,dynamic
19,4.53,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
20,24.44,0.6,0.5,320,0.058,664,mean,dynamic
20,4.21,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
21,21.06,0.6,0.5,320,0.058,664,mean,dynamic
21,3.75,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
22,18.34,0.6,0.5,320,0.058,664,mean,dynamic
22,3.54,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
23,15.78,0.6,0.5,320,0.058,664,mean,dynamic
23,3.71,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
24,13.62,0.6,0.5,320,0.058,664,mean,dynamic
24,3.71,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
25,12.03,0.6,0.5,320,0.058,664,mean,dynamic
25,3.37,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
26,10.62,0.6,0.5,320,0.058,664,mean,dynamic
26,3.37,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
27,9.41,0.6,0.5,320,0.058,664,mean,dynamic
27,3.14,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
28,8.16,0.6,0.5,320,0.058,664,mean,dynamic
28,3.3,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
29,6.81,0.6,0.5,320,0.058,664,mean,dynamic
29,2.97,0.6,0.5,26,0.001,22.788064824321964,std,dynamic
0,5.0,0.7,0.5,272,0.041,727,mean,static
0,0.0,0.7,0.5,39,0.003,39.18923191946354,std,static
1,18.09,0.7,0.5,272,0.041,727,mean,static
1,3.69,0.7,0.5,39,0.003,39.18923191946354,std,static
2,78.75,0.7,0.5,272,0.041,727,mean,static
2,21.04,0.7,0.5,39,0.003,39.18923191946354,std,static
3,166.03,0.7,0.5,272,0.041,727,mean,static
3,40.39,0.7,0.5,39,0.003,39.18923191946354,std,static
4,206.19,0.7,0.5,272,0.041,727,mean,static
4,35.86,0.7,0.5,39,0.003,39.18923191946354,std,static
5,199.97,0.7,0.5,272,0.041,727,mean,static
5,29.24,0.7,0.5,39,0.003,39.18923191946354,std,static
6,179.34,0.7,0.5,272,0.041,727,mean,static
6,23.47,0.7,0.5,39,0.003,39.18923191946354,std,static
7,152.53,0.7,0.5,272,0.041,727,mean,static
7,19.45,0.7,0.5,39,0.003,39.18923191946354,std,static
8,130.53,0.7,0.5,272,0.041,727,mean,static
8,17.49,0.7,0.5,39,0.003,39.18923191946354,std,static
9,111.62,0.7,0.5,272,0.041,727,mean,static
9,15.73,0.7,0.5,39,0.003,39.18923191946354,std,static
10,94.94,0.7,0.5,272,0.041,727,mean,static
10,13.24,0.7,0.5,39,0.003,39.18923191946354,std,static
11,80.97,0.7,0.5,272,0.041,727,mean,static
11,11.95,0.7,0.5,39,0.003,39.18923191946354,std,static
12,67.34,0.7,0.5,272,0.041,727,mean,static
12,10.08,0.7,0.5,39,0.003,39.18923191946354,std,static
13,55.84,0.7,0.5,272,0.041,727,mean,static
13,8.9,0.7,0.5,39,0.003,39.18923191946354,std,static
14,46.62,0.7,0.5,272,0.041,727,mean,static
14,7.81,0.7,0.5,39,0.003,39.18923191946354,std,static
15,40.06,0.7,0.5,272,0.041,727,mean,static
15,7.4,0.7,0.5,39,0.003,39.18923191946354,std,static
16,35.12,0.7,0.5,272,0.041,727,mean,static
16,6.45,0.7,0.5,39,0.003,39.18923191946354,std,static
17,29.88,0.7,0.5,272,0.041,727,mean,static
17,5.54,0.7,0.5,39,0.003,39.18923191946354,std,static
18,25.38,0.7,0.5,272,0.041,727,mean,static
18,4.97,0.7,0.5,39,0.003,39.18923191946354,std,static
19,21.0,0.7,0.5,272,0.041,727,mean,static
19,5.12,0.7,0.5,39,0.003,39.18923191946354,std,static
20,17.94,0.7,0.5,272,0.041,727,mean,static
20,5.09,0.7,0.5,39,0.003,39.18923191946354,std,static
21,15.16,0.7,0.5,272,0.041,727,mean,static
21,4.68,0.7,0.5,39,0.003,39.18923191946354,std,static
22,13.19,0.7,0.5,272,0.041,727,mean,static
22,4.28,0.7,0.5,39,0.003,39.18923191946354,std,static
23,10.78,0.7,0.5,272,0.041,727,mean,static
23,3.52,0.7,0.5,39,0.003,39.18923191946354,std,static
24,9.19,0.7,0.5,272,0.041,727,mean,static
24,2.99,0.7,0.5,39,0.003,39.18923191946354,std,static
25,8.0,0.7,0.5,272,0.041,727,mean,static
25,2.59,0.7,0.5,39,0.003,39.18923191946354,std,static
26,6.97,0.7,0.5,272,0.041,727,mean,static
26,2.57,0.7,0.5,39,0.003,39.18923191946354,std,static
27,5.75,0.7,0.5,272,0.041,727,mean,static
27,2.28,0.7,0.5,39,0.003,39.18923191946354,std,static
28,5.0,0.7,0.5,272,0.041,727,mean,static
28,2.22,0.7,0.5,39,0.003,39.18923191946354,std,static
29,4.16,0.7,0.5,272,0.041,727,mean,static
29,1.84,0.7,0.5,39,0.003,39.18923191946354,std,static
30,3.5,0.7,0.5,272,0.041,727,mean,static
30,1.95,0.7,0.5,39,0.003,39.18923191946354,std,static
0,5.0,0.7,0.5,333,0.057,652,mean,dynamic
0,0.0,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
1,16.88,0.7,0.5,333,0.057,652,mean,dynamic
1,3.58,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
2,68.22,0.7,0.5,333,0.057,652,mean,dynamic
2,17.96,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
3,166.28,0.7,0.5,333,0.057,652,mean,dynamic
3,35.33,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
4,227.91,0.7,0.5,333,0.057,652,mean,dynamic
4,30.12,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
5,233.19,0.7,0.5,333,0.057,652,mean,dynamic
5,22.14,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
6,213.06,0.7,0.5,333,0.057,652,mean,dynamic
6,15.09,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
7,186.19,0.7,0.5,333,0.057,652,mean,dynamic
7,10.81,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
8,161.41,0.7,0.5,333,0.057,652,mean,dynamic
8,10.38,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
9,140.94,0.7,0.5,333,0.057,652,mean,dynamic
9,9.69,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
10,121.97,0.7,0.5,333,0.057,652,mean,dynamic
10,9.82,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
11,102.38,0.7,0.5,333,0.057,652,mean,dynamic
11,8.35,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
12,87.16,0.7,0.5,333,0.057,652,mean,dynamic
12,8.46,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
13,74.59,0.7,0.5,333,0.057,652,mean,dynamic
13,7.51,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
14,63.44,0.7,0.5,333,0.057,652,mean,dynamic
14,6.35,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
15,53.16,0.7,0.5,333,0.057,652,mean,dynamic
15,6.09,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
16,45.88,0.7,0.5,333,0.057,652,mean,dynamic
16,5.56,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
17,39.44,0.7,0.5,333,0.057,652,mean,dynamic
17,5.38,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
18,33.75,0.7,0.5,333,0.057,652,mean,dynamic
18,5.29,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
19,29.06,0.7,0.5,333,0.057,652,mean,dynamic
19,5.03,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
20,25.84,0.7,0.5,333,0.057,652,mean,dynamic
20,4.87,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
21,22.19,0.7,0.5,333,0.057,652,mean,dynamic
21,4.22,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
22,18.94,0.7,0.5,333,0.057,652,mean,dynamic
22,3.85,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
23,15.72,0.7,0.5,333,0.057,652,mean,dynamic
23,3.75,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
24,13.78,0.7,0.5,333,0.057,652,mean,dynamic
24,3.71,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
25,11.91,0.7,0.5,333,0.057,652,mean,dynamic
25,3.29,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
26,10.28,0.7,0.5,333,0.057,652,mean,dynamic
26,3.02,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
27,9.0,0.7,0.5,333,0.057,652,mean,dynamic
27,2.68,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
28,7.78,0.7,0.5,333,0.057,652,mean,dynamic
28,2.61,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
29,6.69,0.7,0.5,333,0.057,652,mean,dynamic
29,2.31,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
30,5.75,0.7,0.5,333,0.057,652,mean,dynamic
30,1.97,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
31,5.0,0.7,0.5,333,0.057,652,mean,dynamic
31,1.64,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
32,4.19,0.7,0.5,333,0.057,652,mean,dynamic
32,1.49,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
33,3.62,0.7,0.5,333,0.057,652,mean,dynamic
33,1.34,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
34,2.88,0.7,0.5,333,0.057,652,mean,dynamic
34,1.19,0.7,0.5,23,0.002,21.610521706740446,std,dynamic
0,5.0,0.8,0.5,261,0.041,738,mean,static
0,0.0,0.8,0.5,42,0.003,42.68850657671219,std,static
1,17.69,0.8,0.5,261,0.041,738,mean,static
1,3.72,0.8,0.5,42,0.003,42.68850657671219,std,static
2,72.72,0.8,0.5,261,0.041,738,mean,static
2,22.92,0.8,0.5,42,0.003,42.68850657671219,std,static
3,156.16,0.8,0.5,261,0.041,738,mean,static
3,40.65,0.8,0.5,42,0.003,42.68850657671219,std,static
4,194.09,0.8,0.5,261,0.041,738,mean,static
4,39.07,0.8,0.5,42,0.003,42.68850657671219,std,static
5,190.72,0.8,0.5,261,0.041,738,mean,static
5,31.18,0.8,0.5,42,0.003,42.68850657671219,std,static
6,170.97,0.8,0.5,261,0.041,738,mean,static
6,24.72,0.8,0.5,42,0.003,42.68850657671219,std,static
7,147.62,0.8,0.5,261,0.041,738,mean,static
7,21.1,0.8,0.5,42,0.003,42.68850657671219,std,static
8,127.59,0.8,0.5,261,0.041,738,mean,static
8,19.62,0.8,0.5,42,0.003,42.68850657671219,std,static
9,110.03,0.8,0.5,261,0.041,738,mean,static
9,17.96,0.8,0.5,42,0.003,42.68850657671219,std,static
10,93.5,0.8,0.5,261,0.041,738,mean,static
10,14.03,0.8,0.5,42,0.003,42.68850657671219,std,static
11,79.38,0.8,0.5,261,0.041,738,mean,static
11,12.21,0.8,0.5,42,0.003,42.68850657671219,std,static
12,67.97,0.8,0.5,261,0.041,738,mean,static
12,10.75,0.8,0.5,42,0.003,42.68850657671219,std,static
13,57.78,0.8,0.5,261,0.041,738,mean,static
13,10.66,0.8,0.5,42,0.003,42.68850657671219,std,static
14,48.66,0.8,0.5,261,0.041,738,mean,static
14,9.02,0.8,0.5,42,0.003,42.68850657671219,std,static
15,42.06,0.8,0.5,261,0.041,738,mean,static
15,8.61,0.8,0.5,42,0.003,42.68850657671219,std,static
16,36.47,0.8,0.5,261,0.041,738,mean,static
16,7.77,0.8,0.5,42,0.003,42.68850657671219,std,static
17,31.12,0.8,0.5,261,0.041,738,mean,static
17,6.37,0.8,0.5,42,0.003,42.68850657671219,std,static
18,25.91,0.8,0.5,261,0.041,738,mean,static
18,5.37,0.8,0.5,42,0.003,42.68850657671219,std,static
19,21.72,0.8,0.5,261,0.041,738,mean,static
19,4.92,0.8,0.5,42,0.003,42.68850657671219,std,static
20,18.31,0.8,0.5,261,0.041,738,mean,static
20,4.61,0.8,0.5,42,0.003,42.68850657671219,std,static
21,15.78,0.8,0.5,261,0.041,738,mean,static
21,4.83,0.8,0.5,42,0.003,42.68850657671219,std,static
22,13.94,0.8,0.5,261,0.041,738,mean,static
22,4.19,0.8,0.5,42,0.003,42.68850657671219,std,static
23,11.75,0.8,0.5,261,0.041,738,mean,static
23,3.92,0.8,0.5,42,0.003,42.68850657671219,std,static
24,9.75,0.8,0.5,261,0.041,738,mean,static
24,3.47,0.8,0.5,42,0.003,42.68850657671219,std,static
25,8.59,0.8,0.5,261,0.041,738,mean,static
25,3.45,0.8,0.5,42,0.003,42.68850657671219,std,static
26,7.47,0.8,0.5,261,0.041,738,mean,static
26,3.16,0.8,0.5,42,0.003,42.68850657671219,std,static
27,6.41,0.8,0.5,261,0.041,738,mean,static
27,2.73,0.8,0.5,42,0.003,42.68850657671219,std,static
28,5.66,0.8,0.5,261,0.041,738,mean,static
28,2.37,0.8,0.5,42,0.003,42.68850657671219,std,static
29,4.75,0.8,0.5,261,0.041,738,mean,static
29,2.41,0.8,0.5,42,0.003,42.68850657671219,std,static
30,4.22,0.8,0.5,261,0.041,738,mean,static
30,2.25,0.8,0.5,42,0.003,42.68850657671219,std,static
31,3.72,0.8,0.5,261,0.041,738,mean,static
31,1.79,0.8,0.5,42,0.003,42.68850657671219,std,static
32,3.31,0.8,0.5,261,0.041,738,mean,static
32,1.47,0.8,0.5,42,0.003,42.68850657671219,std,static
33,2.94,0.8,0.5,261,0.041,738,mean,static
33,1.2,0.8,0.5,42,0.003,42.68850657671219,std,static
34,2.47,0.8,0.5,261,0.041,738,mean,static
34,1.15,0.8,0.5,42,0.003,42.68850657671219,std,static
0,5.0,0.8,0.5,335,0.057,648,mean,dynamic
0,0.0,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
1,17.91,0.8,0.5,335,0.057,648,mean,dynamic
1,3.89,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
2,66.41,0.8,0.5,335,0.057,648,mean,dynamic
2,19.32,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
3,164.12,0.8,0.5,335,0.057,648,mean,dynamic
3,38.94,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
4,226.06,0.8,0.5,335,0.057,648,mean,dynamic
4,35.75,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
5,234.84,0.8,0.5,335,0.057,648,mean,dynamic
5,24.08,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
6,217.0,0.8,0.5,335,0.057,648,mean,dynamic
6,15.73,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
7,191.12,0.8,0.5,335,0.057,648,mean,dynamic
7,13.0,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
8,163.88,0.8,0.5,335,0.057,648,mean,dynamic
8,11.23,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
9,139.94,0.8,0.5,335,0.057,648,mean,dynamic
9,10.41,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
10,121.88,0.8,0.5,335,0.057,648,mean,dynamic
10,9.13,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
11,105.03,0.8,0.5,335,0.057,648,mean,dynamic
11,7.4,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
12,90.25,0.8,0.5,335,0.057,648,mean,dynamic
12,6.97,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
13,75.75,0.8,0.5,335,0.057,648,mean,dynamic
13,6.62,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
14,64.62,0.8,0.5,335,0.057,648,mean,dynamic
14,7.1,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
15,55.56,0.8,0.5,335,0.057,648,mean,dynamic
15,6.83,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
16,47.81,0.8,0.5,335,0.057,648,mean,dynamic
16,6.64,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
17,40.66,0.8,0.5,335,0.057,648,mean,dynamic
17,6.41,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
18,34.78,0.8,0.5,335,0.057,648,mean,dynamic
18,5.91,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
19,29.62,0.8,0.5,335,0.057,648,mean,dynamic
19,5.87,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
20,25.53,0.8,0.5,335,0.057,648,mean,dynamic
20,5.24,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
21,21.78,0.8,0.5,335,0.057,648,mean,dynamic
21,5.03,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
22,19.06,0.8,0.5,335,0.057,648,mean,dynamic
22,4.46,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
23,16.34,0.8,0.5,335,0.057,648,mean,dynamic
23,3.65,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
24,13.66,0.8,0.5,335,0.057,648,mean,dynamic
24,3.7,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
25,11.91,0.8,0.5,335,0.057,648,mean,dynamic
25,3.42,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
26,10.12,0.8,0.5,335,0.057,648,mean,dynamic
26,2.99,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
27,8.69,0.8,0.5,335,0.057,648,mean,dynamic
27,2.77,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
28,7.16,0.8,0.5,335,0.057,648,mean,dynamic
28,2.43,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
29,6.12,0.8,0.5,335,0.057,648,mean,dynamic
29,2.09,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
30,5.41,0.8,0.5,335,0.057,648,mean,dynamic
30,1.83,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
31,4.69,0.8,0.5,335,0.057,648,mean,dynamic
31,1.86,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
32,4.22,0.8,0.5,335,0.057,648,mean,dynamic
32,1.8,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
33,3.69,0.8,0.5,335,0.057,648,mean,dynamic
33,1.65,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
34,3.22,0.8,0.5,335,0.057,648,mean,dynamic
34,1.62,0.8,0.5,25,0.002,21.44751952441121,std,dynamic
0,5.0,0.9,0.5,269,0.04,730,mean,static
0,0.0,0.9,0.5,28,0.003,28.997575329671964,std,static
1,17.91,0.9,0.5,269,0.04,730,mean,static
1,3.34,0.9,0.5,28,0.003,28.997575329671964,std,static
2,75.97,0.9,0.5,269,0.04,730,mean,static
2,14.67,0.9,0.5,28,0.003,28.997575329671964,std,static
3,163.59,0.9,0.5,269,0.04,730,mean,static
3,27.77,0.9,0.5,28,0.003,28.997575329671964,std,static
4,203.31,0.9,0.5,269,0.04,730,mean,static
4,26.75,0.9,0.5,28,0.003,28.997575329671964,std,static
5,198.66,0.9,0.5,269,0.04,730,mean,static
5,22.53,0.9,0.5,28,0.003,28.997575329671964,std,static
6,178.69,0.9,0.5,269,0.04,730,mean,static
6,17.28,0.9,0.5,28,0.003,28.997575329671964,std,static
7,155.16,0.9,0.5,269,0.04,730,mean,static
7,15.45,0.9,0.5,28,0.003,28.997575329671964,std,static
8,134.62,0.9,0.5,269,0.04,730,mean,static
8,14.37,0.9,0.5,28,0.003,28.997575329671964,std,static
9,117.06,0.9,0.5,269,0.04,730,mean,static
9,13.4,0.9,0.5,28,0.003,28.997575329671964,std,static
10,100.03,0.9,0.5,269,0.04,730,mean,static
10,11.07,0.9,0.5,28,0.003,28.997575329671964,std,static
11,85.41,0.9,0.5,269,0.04,730,mean,static
11,9.41,0.9,0.5,28,0.003,28.997575329671964,std,static
12,72.44,0.9,0.5,269,0.04,730,mean,static
12,8.28,0.9,0.5,28,0.003,28.997575329671964,std,static
13,60.19,0.9,0.5,269,0.04,730,mean,static
13,7.33,0.9,0.5,28,0.003,28.997575329671964,std,static
14,50.0,0.9,0.5,269,0.04,730,mean,static
14,6.89,0.9,0.5,28,0.003,28.997575329671964,std,static
15,43.0,0.9,0.5,269,0.04,730,mean,static
15,6.34,0.9,0.5,28,0.003,28.997575329671964,std,static
16,37.56,0.9,0.5,269,0.04,730,mean,static
16,5.48,0.9,0.5,28,0.003,28.997575329671964,std,static
17,31.66,0.9,0.5,269,0.04,730,mean,static
17,5.0,0.9,0.5,28,0.003,28.997575329671964,std,static
18,27.62,0.9,0.5,269,0.04,730,mean,static
18,4.98,0.9,0.5,28,0.003,28.997575329671964,std,static
19,22.78,0.9,0.5,269,0.04,730,mean,static
19,4.88,0.9,0.5,28,0.003,28.997575329671964,std,static
20,19.31,0.9,0.5,269,0.04,730,mean,static
20,4.62,0.9,0.5,28,0.003,28.997575329671964,std,static
21,16.91,0.9,0.5,269,0.04,730,mean,static
21,4.34,0.9,0.5,28,0.003,28.997575329671964,std,static
22,14.41,0.9,0.5,269,0.04,730,mean,static
22,3.62,0.9,0.5,28,0.003,28.997575329671964,std,static
23,12.5,0.9,0.5,269,0.04,730,mean,static
23,3.41,0.9,0.5,28,0.003,28.997575329671964,std,static
24,10.84,0.9,0.5,269,0.04,730,mean,static
24,3.2,0.9,0.5,28,0.003,28.997575329671964,std,static
25,9.25,0.9,0.5,269,0.04,730,mean,static
25,2.85,0.9,0.5,28,0.003,28.997575329671964,std,static
26,8.06,0.9,0.5,269,0.04,730,mean,static
26,2.63,0.9,0.5,28,0.003,28.997575329671964,std,static
27,7.0,0.9,0.5,269,0.04,730,mean,static
27,2.89,0.9,0.5,28,0.003,28.997575329671964,std,static
28,6.19,0.9,0.5,269,0.04,730,mean,static
28,2.6,0.9,0.5,28,0.003,28.997575329671964,std,static
29,5.47,0.9,0.5,269,0.04,730,mean,static
29,2.59,0.9,0.5,28,0.003,28.997575329671964,std,static
30,4.5,0.9,0.5,269,0.04,730,mean,static
30,2.5,0.9,0.5,28,0.003,28.997575329671964,std,static
31,4.09,0.9,0.5,269,0.04,730,mean,static
31,2.2,0.9,0.5,28,0.003,28.997575329671964,std,static
32,3.31,0.9,0.5,269,0.04,730,mean,static
32,2.07,0.9,0.5,28,0.003,28.997575329671964,std,static
0,5.0,0.9,0.5,339,0.058,644,mean,dynamic
0,0.0,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
1,18.09,0.9,0.5,339,0.058,644,mean,dynamic
1,4.3,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
2,69.97,0.9,0.5,339,0.058,644,mean,dynamic
2,24.91,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
3,167.84,0.9,0.5,339,0.058,644,mean,dynamic
3,48.39,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
4,227.66,0.9,0.5,339,0.058,644,mean,dynamic
4,38.6,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
5,238.12,0.9,0.5,339,0.058,644,mean,dynamic
5,25.52,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
6,220.78,0.9,0.5,339,0.058,644,mean,dynamic
6,18.51,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
7,196.0,0.9,0.5,339,0.058,644,mean,dynamic
7,14.28,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
8,170.41,0.9,0.5,339,0.058,644,mean,dynamic
8,11.82,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
9,145.25,0.9,0.5,339,0.058,644,mean,dynamic
9,9.09,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
10,123.22,0.9,0.5,339,0.058,644,mean,dynamic
10,8.19,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
11,105.81,0.9,0.5,339,0.058,644,mean,dynamic
11,8.81,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
12,90.0,0.9,0.5,339,0.058,644,mean,dynamic
12,8.55,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
13,76.91,0.9,0.5,339,0.058,644,mean,dynamic
13,7.53,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
14,64.0,0.9,0.5,339,0.058,644,mean,dynamic
14,6.75,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
15,53.53,0.9,0.5,339,0.058,644,mean,dynamic
15,6.78,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
16,45.25,0.9,0.5,339,0.058,644,mean,dynamic
16,6.58,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
17,37.91,0.9,0.5,339,0.058,644,mean,dynamic
17,6.49,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
18,31.94,0.9,0.5,339,0.058,644,mean,dynamic
18,6.01,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
19,26.97,0.9,0.5,339,0.058,644,mean,dynamic
19,5.67,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
20,23.66,0.9,0.5,339,0.058,644,mean,dynamic
20,4.94,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
21,20.16,0.9,0.5,339,0.058,644,mean,dynamic
21,5.05,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
22,17.22,0.9,0.5,339,0.058,644,mean,dynamic
22,4.76,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
23,14.31,0.9,0.5,339,0.058,644,mean,dynamic
23,4.35,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
24,12.25,0.9,0.5,339,0.058,644,mean,dynamic
24,4.18,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
25,10.75,0.9,0.5,339,0.058,644,mean,dynamic
25,3.82,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
26,9.44,0.9,0.5,339,0.058,644,mean,dynamic
26,3.61,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
27,8.03,0.9,0.5,339,0.058,644,mean,dynamic
27,3.14,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
28,6.84,0.9,0.5,339,0.058,644,mean,dynamic
28,2.8,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
29,5.81,0.9,0.5,339,0.058,644,mean,dynamic
29,2.66,0.9,0.5,29,0.003,25.122123591567654,std,dynamic
0,5.0,0.1,0.6,195,0.04,804,mean,static
0,0.0,0.1,0.6,35,0.002,35.70669087772627,std,static
1,18.06,0.1,0.6,195,0.04,804,mean,static
1,3.63,0.1,0.6,35,0.002,35.70669087772627,std,static
2,72.41,0.1,0.6,195,0.04,804,mean,static
2,22.3,0.1,0.6,35,0.002,35.70669087772627,std,static
3,132.09,0.1,0.6,195,0.04,804,mean,static
3,33.65,0.1,0.6,35,0.002,35.70669087772627,std,static
4,147.62,0.1,0.6,195,0.04,804,mean,static
4,27.23,0.1,0.6,35,0.002,35.70669087772627,std,static
5,139.19,0.1,0.6,195,0.04,804,mean,static
5,23.95,0.1,0.6,35,0.002,35.70669087772627,std,static
6,125.84,0.1,0.6,195,0.04,804,mean,static
6,19.93,0.1,0.6,35,0.002,35.70669087772627,std,static
7,109.31,0.1,0.6,195,0.04,804,mean,static
7,16.68,0.1,0.6,35,0.002,35.70669087772627,std,static
8,94.0,0.1,0.6,195,0.04,804,mean,static
8,15.7,0.1,0.6,35,0.002,35.70669087772627,std,static
9,81.34,0.1,0.6,195,0.04,804,mean,static
9,13.29,0.1,0.6,35,0.002,35.70669087772627,std,static
10,70.38,0.1,0.6,195,0.04,804,mean,static
10,11.05,0.1,0.6,35,0.002,35.70669087772627,std,static
11,59.78,0.1,0.6,195,0.04,804,mean,static
11,9.6,0.1,0.6,35,0.002,35.70669087772627,std,static
12,50.22,0.1,0.6,195,0.04,804,mean,static
12,9.34,0.1,0.6,35,0.002,35.70669087772627,std,static
13,42.5,0.1,0.6,195,0.04,804,mean,static
13,8.61,0.1,0.6,35,0.002,35.70669087772627,std,static
14,35.97,0.1,0.6,195,0.04,804,mean,static
14,7.17,0.1,0.6,35,0.002,35.70669087772627,std,static
15,30.44,0.1,0.6,195,0.04,804,mean,static
