time,I,pol,r,ar,cc,V_tot,kind,net_type
7,4.02,0.9,0.4,18,0.002,5.383713866839507,std,dynamic
0,5.0,0.1,0.5,8,0.04,978,mean,static
0,0.0,0.1,0.5,2,0.003,43.01497513584658,std,static
1,5.47,0.1,0.5,8,0.04,978,mean,static
1,1.3,0.1,0.5,2,0.003,43.01497513584658,std,static
2,5.59,0.1,0.5,8,0.04,978,mean,static
2,1.93,0.1,0.5,2,0.003,43.01497513584658,std,static
3,5.19,0.1,0.5,8,0.04,978,mean,static
3,2.49,0.1,0.5,2,0.003,43.01497513584658,std,static
0,5.0,0.1,0.5,9,0.046,975,mean,dynamic
0,0.0,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
1,5.41,0.1,0.5,9,0.046,975,mean,dynamic
1,1.0,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
2,5.59,0.1,0.5,9,0.046,975,mean,dynamic
2,1.69,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
3,5.56,0.1,0.5,9,0.046,975,mean,dynamic
3,2.22,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
4,5.62,0.1,0.5,9,0.046,975,mean,dynamic
4,2.61,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
5,5.12,0.1,0.5,9,0.046,975,mean,dynamic
5,2.25,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
6,4.59,0.1,0.5,9,0.046,975,mean,dynamic
6,2.32,0.1,0.5,3,0.005,14.859465365130065,std,dynamic
0,5.0,0.2,0.5,9,0.04,981,mean,static
0,0.0,0.2,0.5,3,0.003,25.86290100583266,std,static
1,5.91,0.2,0.5,9,0.04,981,mean,static
1,1.16,0.2,0.5,3,0.003,25.86290100583266,std,static
2,6.06,0.2,0.5,9,0.04,981,mean,static
2,1.97,0.2,0.5,3,0.003,25.86290100583266,std,static
3,5.5,0.2,0.5,9,0.04,981,mean,static
3,2.4,0.2,0.5,3,0.003,25.86290100583266,std,static
4,5.16,0.2,0.5,9,0.04,981,mean,static
4,2.73,0.2,0.5,3,0.003,25.86290100583266,std,static
0,5.0,0.2,0.5,11,0.053,960,mean,dynamic
0,0.0,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
1,5.66,0.2,0.5,11,0.053,960,mean,dynamic
1,1.21,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
2,5.84,0.2,0.5,11,0.053,960,mean,dynamic
2,1.94,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
3,6.34,0.2,0.5,11,0.053,960,mean,dynamic
3,2.78,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
4,6.09,0.2,0.5,11,0.053,960,mean,dynamic
4,2.96,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
5,5.75,0.2,0.5,11,0.053,960,mean,dynamic
5,3.21,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
6,5.28,0.2,0.5,11,0.053,960,mean,dynamic
6,3.02,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
7,4.53,0.2,0.5,11,0.053,960,mean,dynamic
7,2.68,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
8,4.16,0.2,0.5,11,0.053,960,mean,dynamic
8,2.61,0.2,0.5,4,0.005,8.218631177848291,std,dynamic
0,5.0,0.3,0.5,8,0.04,985,mean,static
0,0.0,0.3,0.5,2,0.003,13.38167911502514,std,static
1,6.0,0.3,0.5,8,0.04,985,mean,static
1,1.15,0.3,0.5,2,0.003,13.38167911502514,std,static
2,6.06,0.3,0.5,8,0.04,985,mean,static
2,1.87,0.3,0.5,2,0.003,13.38167911502514,std,static
3,5.5,0.3,0.5,8,0.04,985,mean,static
3,2.18,0.3,0.5,2,0.003,13.38167911502514,std,static
4,5.09,0.3,0.5,8,0.04,985,mean,static
4,2.3,0.3,0.5,2,0.003,13.38167911502514,std,static
5,4.53,0.3,0.5,8,0.04,985,mean,static
5,2.5,0.3,0.5,2,0.003,13.38167911502514,std,static
6,4.28,0.3,0.5,8,0.04,985,mean,static
6,2.32,0.3,0.5,2,0.003,13.38167911502514,std,static
0,5.0,0.3,0.5,11,0.056,926,mean,dynamic
0,0.0,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
1,5.38,0.3,0.5,11,0.056,926,mean,dynamic
1,1.49,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
2,5.84,0.3,0.5,11,0.056,926,mean,dynamic
2,2.94,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
3,5.59,0.3,0.5,11,0.056,926,mean,dynamic
3,3.15,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
4,5.69,0.3,0.5,11,0.056,926,mean,dynamic
4,3.69,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
5,5.22,0.3,0.5,11,0.056,926,mean,dynamic
5,3.53,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
6,4.44,0.3,0.5,11,0.056,926,mean,dynamic
6,3.15,0.3,0.5,5,0.005,17.742048174816233,std,dynamic
0,5.0,0.4,0.5,9,0.04,982,mean,static
0,0.0,0.4,0.5,3,0.003,20.8586902977512,std,static
1,5.59,0.4,0.5,9,0.04,982,mean,static
1,1.37,0.4,0.5,3,0.003,20.8586902977512,std,static
2,6.44,0.4,0.5,9,0.04,982,mean,static
2,2.26,0.4,0.5,3,0.003,20.8586902977512,std,static
3,6.03,0.4,0.5,9,0.04,982,mean,static
3,2.92,0.4,0.5,3,0.003,20.8586902977512,std,static
4,5.56,0.4,0.5,9,0.04,982,mean,static
4,2.74,0.4,0.5,3,0.003,20.8586902977512,std,static
5,5.09,0.4,0.5,9,0.04,982,mean,static
5,3.05,0.4,0.5,3,0.003,20.8586902977512,std,static
0,5.0,0.4,0.5,10,0.058,888,mean,dynamic
0,0.0,0.4,0.5,3,0.004,16.928041639539998,std,dynamic
1,5.66,0.4,0.5,10,0.058,888,mean,dynamic
1,1.21,0.4,0.5,3,0.004,16.928041639539998,std,dynamic
2,5.62,0.4,0.5,10,0.058,888,mean,dynamic
2,1.65,0.4,0.5,3,0.004,16.928041639539998,std,dynamic
3,5.47,0.4,0.5,10,0.058,888,mean,dynamic
3,1.62,0.4,0.5,3,0.004,16.928041639539998,std,dynamic
4,5.06,0.4,0.5,10,0.058,888,mean,dynamic
4,2.06,0.4,0.5,3,0.004,16.928041639539998,std,dynamic
5,4.41,0.4,0.5,10,0.058,888,mean,dynamic
5,2.4,0.4,0.5,3,0.004,16.928041639539998,std,dynamic
0,5.0,0.5,0.5,8,0.041,984,mean,static
0,0.0,0.5,0.5,2,0.003,12.226380290175829,std,static
1,5.5,0.5,0.5,8,0.041,984,mean,static
1,1.22,0.5,0.5,2,0.003,12.226380290175829,std,static
2,5.28,0.5,0.5,8,0.041,984,mean,static
2,1.92,0.5,0.5,2,0.003,12.226380290175829,std,static
3,5.12,0.5,0.5,8,0.041,984,mean,static
3,2.47,0.5,0.5,2,0.003,12.226380290175829,std,static
4,4.91,0.5,0.5,8,0.041,984,mean,static
4,2.5,0.5,0.5,2,0.003,12.226380290175829,std,static
5,4.75,0.5,0.5,8,0.041,984,mean,static
5,2.68,0.5,0.5,2,0.003,12.226380290175829,std,static
6,4.41,0.5,0.5,8,0.041,984,mean,static
6,2.55,0.5,0.5,2,0.003,12.226380290175829,std,static
0,5.0,0.5,0.5,13,0.059,851,mean,dynamic
0,0.0,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
1,5.31,0.5,0.5,13,0.059,851,mean,dynamic
1,1.42,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
2,5.41,0.5,0.5,13,0.059,851,mean,dynamic
2,2.09,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
3,5.75,0.5,0.5,13,0.059,851,mean,dynamic
3,3.18,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
4,6.03,0.5,0.5,13,0.059,851,mean,dynamic
4,3.6,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
5,5.56,0.5,0.5,13,0.059,851,mean,dynamic
5,3.41,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
6,5.47,0.5,0.5,13,0.059,851,mean,dynamic
6,3.38,0.5,0.5,8,0.002,16.989398118753353,std,dynamic
0,5.0,0.6,0.5,9,0.04,985,mean,static
0,0.0,0.6,0.5,3,0.003,6.7424002356356745,std,static
1,5.59,0.6,0.5,9,0.04,985,mean,static
1,1.27,0.6,0.5,3,0.003,6.7424002356356745,std,static
2,5.5,0.6,0.5,9,0.04,985,mean,static
2,2.12,0.6,0.5,3,0.003,6.7424002356356745,std,static
3,5.28,0.6,0.5,9,0.04,985,mean,static
3,2.55,0.6,0.5,3,0.003,6.7424002356356745,std,static
4,4.88,0.6,0.5,9,0.04,985,mean,static
4,2.71,0.6,0.5,3,0.003,6.7424002356356745,std,static
5,4.66,0.6,0.5,9,0.04,985,mean,static
5,2.99,0.6,0.5,3,0.003,6.7424002356356745,std,static
6,4.44,0.6,0.5,9,0.04,985,mean,static
6,3.22,0.6,0.5,3,0.003,6.7424002356356745,std,static
7,3.88,0.6,0.5,9,0.04,985,mean,static
7,2.75,0.6,0.5,3,0.003,6.7424002356356745,std,static
8,3.19,0.6,0.5,9,0.04,985,mean,static
8,2.27,0.6,0.5,3,0.003,6.7424002356356745,std,static
9,2.91,0.6,0.5,9,0.04,985,mean,static
9,2.24,0.6,0.5,3,0.003,6.7424002356356745,std,static
0,5.0,0.6,0.5,10,0.057,811,mean,dynamic
0,0.0,0.6,0.5,7,0.002,26.8618972419578,std,dynamic
1,5.34,0.6,0.5,10,0.057,811,mean,dynamic
1,1.38,0.6,0.5,7,0.002,26.8618972419578,std,dynamic
2,5.41,0.6,0.5,10,0.057,811,mean,dynamic
2,2.16,0.6,0.5,7,0.002,26.8618972419578,std,dynamic
3,5.16,0.6,0.5,10,0.057,811,mean,dynamic
3,2.86,0.6,0.5,7,0.002,26.8618972419578,std,dynamic
0,5.0,0.7,0.5,8,0.039,984,mean,static
0,0.0,0.7,0.5,3,0.003,14.092190878284327,std,static
1,5.59,0.7,0.5,8,0.039,984,mean,static
1,1.3,0.7,0.5,3,0.003,14.092190878284327,std,static
2,5.66,0.7,0.5,8,0.039,984,mean,static
2,2.1,0.7,0.5,3,0.003,14.092190878284327,std,static
3,5.06,0.7,0.5,8,0.039,984,mean,static
3,2.44,0.7,0.5,3,0.003,14.092190878284327,std,static
4,4.75,0.7,0.5,8,0.039,984,mean,static
4,2.44,0.7,0.5,3,0.003,14.092190878284327,std,static
5,4.41,0.7,0.5,8,0.039,984,mean,static
5,2.77,0.7,0.5,3,0.003,14.092190878284327,std,static
6,4.12,0.7,0.5,8,0.039,984,mean,static
6,2.71,0.7,0.5,3,0.003,14.092190878284327,std,static
0,5.0,0.7,0.5,13,0.056,796,mean,dynamic
0,0.0,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
1,5.44,0.7,0.5,13,0.056,796,mean,dynamic
1,1.25,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
2,5.81,0.7,0.5,13,0.056,796,mean,dynamic
2,1.94,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
3,5.69,0.7,0.5,13,0.056,796,mean,dynamic
3,2.08,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
4,5.19,0.7,0.5,13,0.056,796,mean,dynamic
4,2.27,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
5,5.06,0.7,0.5,13,0.056,796,mean,dynamic
5,3.07,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
6,4.72,0.7,0.5,13,0.056,796,mean,dynamic
6,3.39,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
7,4.34,0.7,0.5,13,0.056,796,mean,dynamic
7,3.18,0.7,0.5,10,0.002,9.014690701155532,std,dynamic
0,5.0,0.8,0.5,9,0.04,984,mean,static
0,0.0,0.8,0.5,3,0.003,11.021241919017113,std,static
1,5.28,0.8,0.5,9,0.04,984,mean,static
1,0.98,0.8,0.5,3,0.003,11.021241919017113,std,static
2,5.44,0.8,0.5,9,0.04,984,mean,static
2,1.75,0.8,0.5,3,0.003,11.021241919017113,std,static
3,5.38,0.8,0.5,9,0.04,984,mean,static
3,2.2,0.8,0.5,3,0.003,11.021241919017113,std,static
4,5.0,0.8,0.5,9,0.04,984,mean,static
4,2.28,0.8,0.5,3,0.003,11.021241919017113,std,static
5,4.78,0.8,0.5,9,0.04,984,mean,static
5,2.5,0.8,0.5,3,0.003,11.021241919017113,std,static
6,4.28,0.8,0.5,9,0.04,984,mean,static
6,2.43,0.8,0.5,3,0.003,11.021241919017113,std,static
0,5.0,0.8,0.5,20,0.056,781,mean,dynamic
0,0.0,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
1,5.34,0.8,0.5,20,0.056,781,mean,dynamic
1,1.36,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
2,5.47,0.8,0.5,20,0.056,781,mean,dynamic
2,1.82,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
3,5.34,0.8,0.5,20,0.056,781,mean,dynamic
3,1.9,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
4,5.09,0.8,0.5,20,0.056,781,mean,dynamic
4,2.11,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
5,5.28,0.8,0.5,20,0.056,781,mean,dynamic
5,2.7,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
6,5.19,0.8,0.5,20,0.056,781,mean,dynamic
6,2.75,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
7,4.81,0.8,0.5,20,0.056,781,mean,dynamic
7,2.79,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
8,4.41,0.8,0.5,20,0.056,781,mean,dynamic
8,2.88,0.8,0.5,15,0.002,6.675441815902525,std,dynamic
0,5.0,0.9,0.5,9,0.04,986,mean,static
0,0.0,0.9,0.5,3,0.003,10.568045881334921,std,static
1,5.75,0.9,0.5,9,0.04,986,mean,static
1,1.06,0.9,0.5,3,0.003,10.568045881334921,std,static
2,6.09,0.9,0.5,9,0.04,986,mean,static
2,2.04,0.9,0.5,3,0.003,10.568045881334921,std,static
3,5.62,0.9,0.5,9,0.04,986,mean,static
3,1.92,0.9,0.5,3,0.003,10.568045881334921,std,static
4,5.16,0.9,0.5,9,0.04,986,mean,static
4,2.18,0.9,0.5,3,0.003,10.568045881334921,std,static
5,4.72,0.9,0.5,9,0.04,986,mean,static
5,2.39,0.9,0.5,3,0.003,10.568045881334921,std,static
6,4.31,0.9,0.5,9,0.04,986,mean,static
6,2.4,0.9,0.5,3,0.003,10.568045881334921,std,static
0,5.0,0.9,0.5,18,0.057,770,mean,dynamic
0,0.0,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
1,5.56,0.9,0.5,18,0.057,770,mean,dynamic
1,1.12,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
2,6.16,0.9,0.5,18,0.057,770,mean,dynamic
2,1.89,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
3,6.06,0.9,0.5,18,0.057,770,mean,dynamic
3,2.67,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
4,5.66,0.9,0.5,18,0.057,770,mean,dynamic
4,2.85,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
5,5.66,0.9,0.5,18,0.057,770,mean,dynamic
5,3.23,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
6,5.31,0.9,0.5,18,0.057,770,mean,dynamic
6,3.4,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
7,5.5,0.9,0.5,18,0.057,770,mean,dynamic
7,3.78,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
8,5.41,0.9,0.5,18,0.057,770,mean,dynamic
8,3.98,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
9,5.47,0.9,0.5,18,0.057,770,mean,dynamic
9,3.91,0.9,0.5,10,0.002,4.788393356596761,std,dynamic
0,5.0,0.1,0.6,7,0.04,989,mean,static
0,0.0,0.1,0.6,2,0.003,5.130237415315202,std,static
1,5.84,0.1,0.6,7,0.04,989,mean,static
1,1.06,0.1,0.6,2,0.003,5.130237415315202,std,static
2,5.44,0.1,0.6,7,0.04,989,mean,static
2,1.68,0.1,0.6,2,0.003,5.130237415315202,std,static
3,5.19,0.1,0.6,7,0.04,989,mean,static
3,2.07,0.1,0.6,2,0.003,5.130237415315202,std,static
4,4.88,0.1,0.6,7,0.04,989,mean,static
4,2.18,0.1,0.6,2,0.003,5.130237415315202,std,static
5,4.28,0.1,0.6,7,0.04,989,mean,static
5,2.29,0.1,0.6,2,0.003,5.130237415315202,std,static
6,3.84,0.1,0.6,7,0.04,989,mean,static
6,2.15,0.1,0.6,2,0.003,5.130237415315202,std,static
7,3.31,0.1,0.6,7,0.04,989,mean,static
7,2.35,0.1,0.6,2,0.003,5.130237415315202,std,static
0,5.0,0.1,0.6,8,0.046,981,mean,dynamic
0,0.0,0.1,0.6,2,0.005,8.623584575888382,std,dynamic
1,5.47,0.1,0.6,8,0.046,981,mean,dynamic
1,1.41,0.1,0.6,2,0.005,8.623584575888382,std,dynamic
2,6.25,0.1,0.6,8,0.046,981,mean,dynamic
2,2.11,0.1,0.6,2,0.005,8.623584575888382,std,dynamic
3,5.97,0.1,0.6,8,0.046,981,mean,dynamic
3,2.34,0.1,0.6,2,0.005,8.623584575888382,std,dynamic
4,5.28,0.1,0.6,8,0.046,981,mean,dynamic
4,2.23,0.1,0.6,2,0.005,8.623584575888382,std,dynamic
5,4.66,0.1,0.6,8,0.046,981,mean,dynamic
5,2.3,0.1,0.6,2,0.005,8.623584575888382,std,dynamic
0,5.0,0.2,0.6,8,0.039,989,mean,static
0,0.0,0.2,0.6,2,0.003,4.5960878404899965,std,static
1,5.72,0.2,0.6,8,0.039,989,mean,static
1,1.33,0.2,0.6,2,0.003,4.5960878404899965,std,static
2,5.88,0.2,0.6,8,0.039,989,mean,static
2,1.98,0.2,0.6,2,0.003,4.5960878404899965,std,static
3,5.34,0.2,0.6,8,0.039,989,mean,static
3,2.07,0.2,0.6,2,0.003,4.5960878404899965,std,static
4,5.12,0.2,0.6,8,0.039,989,mean,static
4,2.29,0.2,0.6,2,0.003,4.5960878404899965,std,static
5,4.81,0.2,0.6,8,0.039,989,mean,static
5,2.57,0.2,0.6,2,0.003,4.5960878404899965,std,static
6,4.28,0.2,0.6,8,0.039,989,mean,static
6,2.4,0.2,0.6,2,0.003,4.5960878404899965,std,static
7,3.66,0.2,0.6,8,0.039,989,mean,static
7,2.51,0.2,0.6,2,0.003,4.5960878404899965,std,static
0,5.0,0.2,0.6,9,0.052,958,mean,dynamic
0,0.0,0.2,0.6,3,0.006,21.165641379367646,std,dynamic
1,5.56,0.2,0.6,9,0.052,958,mean,dynamic
1,1.5,0.2,0.6,3,0.006,21.165641379367646,std,dynamic
2,6.03,0.2,0.6,9,0.052,958,mean,dynamic
2,1.99,0.2,0.6,3,0.006,21.165641379367646,std,dynamic
3,5.88,0.2,0.6,9,0.052,958,mean,dynamic
3,2.61,0.2,0.6,3,0.006,21.165641379367646,std,dynamic
4,5.12,0.2,0.6,9,0.052,958,mean,dynamic
4,2.77,0.2,0.6,3,0.006,21.165641379367646,std,dynamic
0,5.0,0.3,0.6,8,0.041,989,mean,static
0,0.0,0.3,0.6,2,0.003,3.913118960624632,std,static
1,5.53,0.3,0.6,8,0.041,989,mean,static
1,1.15,0.3,0.6,2,0.003,3.913118960624632,std,static
2,5.41,0.3,0.6,8,0.041,989,mean,static
2,1.82,0.3,0.6,2,0.003,3.913118960624632,std,static
3,5.41,0.3,0.6,8,0.041,989,mean,static
3,2.04,0.3,0.6,2,0.003,3.913118960624632,std,static
4,5.22,0.3,0.6,8,0.041,989,mean,static
4,2.34,0.3,0.6,2,0.003,3.913118960624632,std,static
5,5.0,0.3,0.6,8,0.041,989,mean,static
5,2.72,0.3,0.6,2,0.003,3.913118960624632,std,static
6,4.56,0.3,0.6,8,0.041,989,mean,static
6,2.83,0.3,0.6,2,0.003,3.913118960624632,std,static
7,4.09,0.3,0.6,8,0.041,989,mean,static
7,2.3,0.3,0.6,2,0.003,3.913118960624632,std,static
0,5.0,0.3,0.6,10,0.055,934,mean,dynamic
0,0.0,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
1,5.91,0.3,0.6,10,0.055,934,mean,dynamic
1,1.47,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
2,6.12,0.3,0.6,10,0.055,934,mean,dynamic
2,1.92,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
3,6.16,0.3,0.6,10,0.055,934,mean,dynamic
3,2.14,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
4,5.91,0.3,0.6,10,0.055,934,mean,dynamic
4,2.75,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
5,5.38,0.3,0.6,10,0.055,934,mean,dynamic
5,3.0,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
6,4.91,0.3,0.6,10,0.055,934,mean,dynamic
6,3.03,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
7,4.34,0.3,0.6,10,0.055,934,mean,dynamic
7,2.86,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
8,3.81,0.3,0.6,10,0.055,934,mean,dynamic
8,3.01,0.3,0.6,3,0.004,10.390754228519699,std,dynamic
0,5.0,0.4,0.6,8,0.04,988,mean,static
0,0.0,0.4,0.6,2,0.003,4.351274956837363,std,static
1,5.75,0.4,0.6,8,0.04,988,mean,static
1,1.17,0.4,0.6,2,0.003,4.351274956837363,std,static
2,5.59,0.4,0.6,8,0.04,988,mean,static
2,2.19,0.4,0.6,2,0.003,4.351274956837363,std,static
3,5.19,0.4,0.6,8,0.04,988,mean,static
3,2.54,0.4,0.6,2,0.003,4.351274956837363,std,static
4,4.88,0.4,0.6,8,0.04,988,mean,static
4,2.62,0.4,0.6,2,0.003,4.351274956837363,std,static
5,4.31,0.4,0.6,8,0.04,988,mean,static
5,2.23,0.4,0.6,2,0.003,4.351274956837363,std,static
6,3.72,0.4,0.6,8,0.04,988,mean,static
6,1.86,0.4,0.6,2,0.003,4.351274956837363,std,static
7,3.31,0.4,0.6,8,0.04,988,mean,static
7,1.83,0.4,0.6,2,0.003,4.351274956837363,std,static
8,2.81,0.4,0.6,8,0.04,988,mean,static
8,1.67,0.4,0.6,2,0.003,4.351274956837363,std,static
0,5.0,0.4,0.6,11,0.058,900,mean,dynamic
0,0.0,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
1,5.53,0.4,0.6,11,0.058,900,mean,dynamic
1,1.15,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
2,6.0,0.4,0.6,11,0.058,900,mean,dynamic
2,2.02,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
3,6.06,0.4,0.6,11,0.058,900,mean,dynamic
3,2.54,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
4,5.56,0.4,0.6,11,0.058,900,mean,dynamic
4,2.45,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
5,5.03,0.4,0.6,11,0.058,900,mean,dynamic
5,2.8,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
6,4.53,0.4,0.6,11,0.058,900,mean,dynamic
6,2.52,0.4,0.6,4,0.003,13.968155747986202,std,dynamic
0,5.0,0.5,0.6,7,0.04,989,mean,static
0,0.0,0.5,0.6,1,0.002,6.313428149587195,std,static
1,5.41,0.5,0.6,7,0.04,989,mean,static
1,1.11,0.5,0.6,1,0.002,6.313428149587195,std,static
2,5.41,0.5,0.6,7,0.04,989,mean,static
2,1.75,0.5,0.6,1,0.002,6.313428149587195,std,static
3,4.41,0.5,0.6,7,0.04,989,mean,static
3,1.83,0.5,0.6,1,0.002,6.313428149587195,std,static
4,4.0,0.5,0.6,7,0.04,989,mean,static
4,1.77,0.5,0.6,1,0.002,6.313428149587195,std,static
5,3.5,0.5,0.6,7,0.04,989,mean,static
5,1.62,0.5,0.6,1,0.002,6.313428149587195,std,static
6,3.16,0.5,0.6,7,0.04,989,mean,static
6,1.5,0.5,0.6,1,0.002,6.313428149587195,std,static
0,5.0,0.5,0.6,13,0.058,862,mean,dynamic
0,0.0,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
1,5.41,0.5,0.6,13,0.058,862,mean,dynamic
1,1.3,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
2,5.78,0.5,0.6,13,0.058,862,mean,dynamic
2,1.9,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
3,5.88,0.5,0.6,13,0.058,862,mean,dynamic
3,2.62,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
4,5.84,0.5,0.6,13,0.058,862,mean,dynamic
4,3.5,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
5,5.47,0.5,0.6,13,0.058,862,mean,dynamic
5,3.38,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
6,4.84,0.5,0.6,13,0.058,862,mean,dynamic
6,3.05,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
7,4.5,0.5,0.6,13,0.058,862,mean,dynamic
7,3.2,0.5,0.6,9,0.002,12.730338700816251,std,dynamic
0,5.0,0.6,0.6,7,0.04,988,mean,static
0,0.0,0.6,0.6,2,0.003,7.591113225344488,std,static
1,5.69,0.6,0.6,7,0.04,988,mean,static
1,1.18,0.6,0.6,2,0.003,7.591113225344488,std,static
2,5.19,0.6,0.6,7,0.04,988,mean,static
2,2.01,0.6,0.6,2,0.003,7.591113225344488,std,static
3,5.03,0.6,0.6,7,0.04,988,mean,static
3,2.1,0.6,0.6,2,0.003,7.591113225344488,std,static
4,4.69,0.6,0.6,7,0.04,988,mean,static
4,2.1,0.6,0.6,2,0.003,7.591113225344488,std,static
5,4.19,0.6,0.6,7,0.04,988,mean,static
5,2.21,0.6,0.6,2,0.003,7.591113225344488,std,static
6,3.72,0.6,0.6,7,0.04,988,mean,static
6,2.1,0.6,0.6,2,0.003,7.591113225344488,std,static
0,5.0,0.6,0.6,12,0.057,825,mean,dynamic
0,0.0,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
1,5.5,0.6,0.6,12,0.057,825,mean,dynamic
1,1.35,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
2,5.5,0.6,0.6,12,0.057,825,mean,dynamic
2,2.17,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
3,5.34,0.6,0.6,12,0.057,825,mean,dynamic
3,2.27,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
4,5.44,0.6,0.6,12,0.057,825,mean,dynamic
4,2.76,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
5,5.0,0.6,0.6,12,0.057,825,mean,dynamic
5,2.72,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
6,4.59,0.6,0.6,12,0.057,825,mean,dynamic
6,2.76,0.6,0.6,7,0.002,12.884098726725126,std,dynamic
0,5.0,0.7,0.6,8,0.041,990,mean,static
0,0.0,0.7,0.6,2,0.003,3.9429525738968763,std,static
1,5.69,0.7,0.6,8,0.041,990,mean,static
1,1.16,0.7,0.6,2,0.003,3.9429525738968763,std,static
2,5.56,0.7,0.6,8,0.041,990,mean,static
2,1.92,0.7,0.6,2,0.003,3.9429525738968763,std,static
3,5.16,0.7,0.6,8,0.041,990,mean,static
3,2.33,0.7,0.6,2,0.003,3.9429525738968763,std,static
4,5.06,0.7,0.6,8,0.041,990,mean,static
4,2.33,0.7,0.6,2,0.003,3.9429525738968763,std,static
5,4.75,0.7,0.6,8,0.041,990,mean,static
5,2.46,0.7,0.6,2,0.003,3.9429525738968763,std,static
6,4.19,0.7,0.6,8,0.041,990,mean,static
6,2.08,0.7,0.6,2,0.003,3.9429525738968763,std,static
7,3.53,0.7,0.6,8,0.041,990,mean,static
7,1.92,0.7,0.6,2,0.003,3.9429525738968763,std,static
0,5.0,0.7,0.6,9,0.057,803,mean,dynamic
