time,I,pol,r,ar,cc,kind,net_type
8,51.21,0.9,0.2,83,0.002,std,static
9,471.41,0.9,0.2,745,0.03,mean,static
9,39.76,0.9,0.2,83,0.002,std,static
10,430.03,0.9,0.2,745,0.03,mean,static
10,36.02,0.9,0.2,83,0.002,std,static
11,390.31,0.9,0.2,745,0.03,mean,static
11,32.48,0.9,0.2,83,0.002,std,static
12,353.59,0.9,0.2,745,0.03,mean,static
12,29.33,0.9,0.2,83,0.002,std,static
13,320.28,0.9,0.2,745,0.03,mean,static
13,26.72,0.9,0.2,83,0.002,std,static
14,288.03,0.9,0.2,745,0.03,mean,static
14,24.69,0.9,0.2,83,0.002,std,static
15,261.0,0.9,0.2,745,0.03,mean,static
15,23.24,0.9,0.2,83,0.002,std,static
16,236.0,0.9,0.2,745,0.03,mean,static
16,21.01,0.9,0.2,83,0.002,std,static
17,211.31,0.9,0.2,745,0.03,mean,static
17,20.22,0.9,0.2,83,0.002,std,static
18,189.38,0.9,0.2,745,0.03,mean,static
18,18.06,0.9,0.2,83,0.002,std,static
19,170.03,0.9,0.2,745,0.03,mean,static
19,16.69,0.9,0.2,83,0.002,std,static
20,152.22,0.9,0.2,745,0.03,mean,static
20,14.92,0.9,0.2,83,0.002,std,static
21,137.09,0.9,0.2,745,0.03,mean,static
21,13.82,0.9,0.2,83,0.002,std,static
22,124.53,0.9,0.2,745,0.03,mean,static
22,12.77,0.9,0.2,83,0.002,std,static
23,112.09,0.9,0.2,745,0.03,mean,static
23,11.27,0.9,0.2,83,0.002,std,static
24,100.66,0.9,0.2,745,0.03,mean,static
24,10.36,0.9,0.2,83,0.002,std,static
25,90.09,0.9,0.2,745,0.03,mean,static
25,9.55,0.9,0.2,83,0.002,std,static
26,80.78,0.9,0.2,745,0.03,mean,static
26,9.34,0.9,0.2,83,0.002,std,static
27,73.38,0.9,0.2,745,0.03,mean,static
27,9.21,0.9,0.2,83,0.002,std,static
28,66.72,0.9,0.2,745,0.03,mean,static
28,8.43,0.9,0.2,83,0.002,std,static
29,59.91,0.9,0.2,745,0.03,mean,static
29,8.23,0.9,0.2,83,0.002,std,static
30,53.28,0.9,0.2,745,0.03,mean,static
30,8.21,0.9,0.2,83,0.002,std,static
31,48.09,0.9,0.2,745,0.03,mean,static
31,7.34,0.9,0.2,83,0.002,std,static
32,42.94,0.9,0.2,745,0.03,mean,static
32,7.01,0.9,0.2,83,0.002,std,static
33,38.91,0.9,0.2,745,0.03,mean,static
33,5.94,0.9,0.2,83,0.002,std,static
34,34.66,0.9,0.2,745,0.03,mean,static
34,6.11,0.9,0.2,83,0.002,std,static
35,31.69,0.9,0.2,745,0.03,mean,static
35,6.26,0.9,0.2,83,0.002,std,static
36,28.41,0.9,0.2,745,0.03,mean,static
36,5.57,0.9,0.2,83,0.002,std,static
37,25.84,0.9,0.2,745,0.03,mean,static
37,5.29,0.9,0.2,83,0.002,std,static
38,23.53,0.9,0.2,745,0.03,mean,static
38,5.04,0.9,0.2,83,0.002,std,static
39,20.5,0.9,0.2,745,0.03,mean,static
39,4.37,0.9,0.2,83,0.002,std,static
40,18.44,0.9,0.2,745,0.03,mean,static
40,4.35,0.9,0.2,83,0.002,std,static
41,16.62,0.9,0.2,745,0.03,mean,static
41,4.28,0.9,0.2,83,0.002,std,static
42,15.12,0.9,0.2,745,0.03,mean,static
42,3.81,0.9,0.2,83,0.002,std,static
43,13.75,0.9,0.2,745,0.03,mean,static
43,3.52,0.9,0.2,83,0.002,std,static
44,12.94,0.9,0.2,745,0.03,mean,static
44,3.11,0.9,0.2,83,0.002,std,static
45,11.88,0.9,0.2,745,0.03,mean,static
45,3.0,0.9,0.2,83,0.002,std,static
46,10.91,0.9,0.2,745,0.03,mean,static
46,2.85,0.9,0.2,83,0.002,std,static
47,9.66,0.9,0.2,745,0.03,mean,static
47,2.7,0.9,0.2,83,0.002,std,static
48,9.03,0.9,0.2,745,0.03,mean,static
48,2.58,0.9,0.2,83,0.002,std,static
49,8.06,0.9,0.2,745,0.03,mean,static
49,2.82,0.9,0.2,83,0.002,std,static
50,7.03,0.9,0.2,745,0.03,mean,static
50,2.53,0.9,0.2,83,0.002,std,static
0,5.0,0.9,0.2,803,0.044,mean,dynamic
0,0.0,0.9,0.2,97,0.001,std,dynamic
1,11.06,0.9,0.2,803,0.044,mean,dynamic
1,2.61,0.9,0.2,97,0.001,std,dynamic
2,38.97,0.9,0.2,803,0.044,mean,dynamic
2,16.85,0.9,0.2,97,0.001,std,dynamic
3,123.22,0.9,0.2,803,0.044,mean,dynamic
3,60.47,0.9,0.2,97,0.001,std,dynamic
4,284.66,0.9,0.2,803,0.044,mean,dynamic
4,119.8,0.9,0.2,97,0.001,std,dynamic
5,444.44,0.9,0.2,803,0.044,mean,dynamic
5,142.39,0.9,0.2,97,0.001,std,dynamic
6,535.44,0.9,0.2,803,0.044,mean,dynamic
6,116.26,0.9,0.2,97,0.001,std,dynamic
7,563.66,0.9,0.2,803,0.044,mean,dynamic
7,88.25,0.9,0.2,97,0.001,std,dynamic
8,547.19,0.9,0.2,803,0.044,mean,dynamic
8,66.69,0.9,0.2,97,0.001,std,dynamic
9,515.28,0.9,0.2,803,0.044,mean,dynamic
9,52.28,0.9,0.2,97,0.001,std,dynamic
10,475.97,0.9,0.2,803,0.044,mean,dynamic
10,41.5,0.9,0.2,97,0.001,std,dynamic
11,433.81,0.9,0.2,803,0.044,mean,dynamic
11,34.83,0.9,0.2,97,0.001,std,dynamic
12,395.47,0.9,0.2,803,0.044,mean,dynamic
12,31.94,0.9,0.2,97,0.001,std,dynamic
13,358.03,0.9,0.2,803,0.044,mean,dynamic
13,30.83,0.9,0.2,97,0.001,std,dynamic
14,324.22,0.9,0.2,803,0.044,mean,dynamic
14,29.24,0.9,0.2,97,0.001,std,dynamic
15,294.0,0.9,0.2,803,0.044,mean,dynamic
15,26.85,0.9,0.2,97,0.001,std,dynamic
16,266.03,0.9,0.2,803,0.044,mean,dynamic
16,23.79,0.9,0.2,97,0.001,std,dynamic
17,240.62,0.9,0.2,803,0.044,mean,dynamic
17,21.29,0.9,0.2,97,0.001,std,dynamic
18,217.59,0.9,0.2,803,0.044,mean,dynamic
18,19.42,0.9,0.2,97,0.001,std,dynamic
19,196.44,0.9,0.2,803,0.044,mean,dynamic
19,15.94,0.9,0.2,97,0.001,std,dynamic
20,177.31,0.9,0.2,803,0.044,mean,dynamic
20,13.98,0.9,0.2,97,0.001,std,dynamic
21,160.44,0.9,0.2,803,0.044,mean,dynamic
21,14.08,0.9,0.2,97,0.001,std,dynamic
22,144.72,0.9,0.2,803,0.044,mean,dynamic
22,13.78,0.9,0.2,97,0.001,std,dynamic
23,129.78,0.9,0.2,803,0.044,mean,dynamic
23,12.24,0.9,0.2,97,0.001,std,dynamic
24,117.5,0.9,0.2,803,0.044,mean,dynamic
24,11.02,0.9,0.2,97,0.001,std,dynamic
25,106.69,0.9,0.2,803,0.044,mean,dynamic
25,10.82,0.9,0.2,97,0.001,std,dynamic
26,96.78,0.9,0.2,803,0.044,mean,dynamic
26,10.56,0.9,0.2,97,0.001,std,dynamic
27,87.16,0.9,0.2,803,0.044,mean,dynamic
27,9.4,0.9,0.2,97,0.001,std,dynamic
28,78.62,0.9,0.2,803,0.044,mean,dynamic
28,9.65,0.9,0.2,97,0.001,std,dynamic
29,71.28,0.9,0.2,803,0.044,mean,dynamic
29,9.14,0.9,0.2,97,0.001,std,dynamic
30,64.25,0.9,0.2,803,0.044,mean,dynamic
30,8.57,0.9,0.2,97,0.001,std,dynamic
31,57.34,0.9,0.2,803,0.044,mean,dynamic
31,7.27,0.9,0.2,97,0.001,std,dynamic
32,51.81,0.9,0.2,803,0.044,mean,dynamic
32,6.89,0.9,0.2,97,0.001,std,dynamic
33,46.84,0.9,0.2,803,0.044,mean,dynamic
33,7.18,0.9,0.2,97,0.001,std,dynamic
34,41.91,0.9,0.2,803,0.044,mean,dynamic
34,6.37,0.9,0.2,97,0.001,std,dynamic
35,37.84,0.9,0.2,803,0.044,mean,dynamic
35,5.8,0.9,0.2,97,0.001,std,dynamic
36,34.03,0.9,0.2,803,0.044,mean,dynamic
36,5.98,0.9,0.2,97,0.001,std,dynamic
37,30.94,0.9,0.2,803,0.044,mean,dynamic
37,5.69,0.9,0.2,97,0.001,std,dynamic
38,27.56,0.9,0.2,803,0.044,mean,dynamic
38,5.48,0.9,0.2,97,0.001,std,dynamic
39,25.06,0.9,0.2,803,0.044,mean,dynamic
39,5.12,0.9,0.2,97,0.001,std,dynamic
40,22.34,0.9,0.2,803,0.044,mean,dynamic
40,4.63,0.9,0.2,97,0.001,std,dynamic
41,20.53,0.9,0.2,803,0.044,mean,dynamic
41,4.68,0.9,0.2,97,0.001,std,dynamic
42,18.84,0.9,0.2,803,0.044,mean,dynamic
42,4.41,0.9,0.2,97,0.001,std,dynamic
43,17.0,0.9,0.2,803,0.044,mean,dynamic
43,4.56,0.9,0.2,97,0.001,std,dynamic
44,14.84,0.9,0.2,803,0.044,mean,dynamic
44,3.81,0.9,0.2,97,0.001,std,dynamic
45,13.06,0.9,0.2,803,0.044,mean,dynamic
45,3.76,0.9,0.2,97,0.001,std,dynamic
46,11.5,0.9,0.2,803,0.044,mean,dynamic
46,3.42,0.9,0.2,97,0.001,std,dynamic
47,10.31,0.9,0.2,803,0.044,mean,dynamic
47,3.23,0.9,0.2,97,0.001,std,dynamic
48,9.34,0.9,0.2,803,0.044,mean,dynamic
48,3.06,0.9,0.2,97,0.001,std,dynamic
49,8.22,0.9,0.2,803,0.044,mean,dynamic
49,3.07,0.9,0.2,97,0.001,std,dynamic
50,7.19,0.9,0.2,803,0.044,mean,dynamic
50,2.83,0.9,0.2,97,0.001,std,dynamic
51,6.62,0.9,0.2,803,0.044,mean,dynamic
51,2.68,0.9,0.2,97,0.001,std,dynamic
52,6.0,0.9,0.2,803,0.044,mean,dynamic
52,2.33,0.9,0.2,97,0.001,std,dynamic
53,5.47,0.9,0.2,803,0.044,mean,dynamic
53,2.14,0.9,0.2,97,0.001,std,dynamic
54,5.0,0.9,0.2,803,0.044,mean,dynamic
54,1.89,0.9,0.2,97,0.001,std,dynamic
55,4.62,0.9,0.2,803,0.044,mean,dynamic
55,1.78,0.9,0.2,97,0.001,std,dynamic
56,4.19,0.9,0.2,803,0.044,mean,dynamic
56,1.74,0.9,0.2,97,0.001,std,dynamic
57,3.53,0.9,0.2,803,0.044,mean,dynamic
57,1.92,0.9,0.2,97,0.001,std,dynamic
0,5.0,0.1,0.3,360,0.029,mean,static
0,0.0,0.1,0.3,72,0.001,std,static
1,11.5,0.1,0.3,360,0.029,mean,static
1,2.25,0.1,0.3,72,0.001,std,static
2,35.44,0.1,0.3,360,0.029,mean,static
2,13.28,0.1,0.3,72,0.001,std,static
3,82.69,0.1,0.3,360,0.029,mean,static
3,30.8,0.1,0.3,72,0.001,std,static
4,161.94,0.1,0.3,360,0.029,mean,static
4,50.12,0.1,0.3,72,0.001,std,static
5,223.81,0.1,0.3,360,0.029,mean,static
5,57.17,0.1,0.3,72,0.001,std,static
6,254.53,0.1,0.3,360,0.029,mean,static
6,57.81,0.1,0.3,72,0.001,std,static
7,254.94,0.1,0.3,360,0.029,mean,static
7,52.86,0.1,0.3,72,0.001,std,static
8,240.91,0.1,0.3,360,0.029,mean,static
8,45.89,0.1,0.3,72,0.001,std,static
9,222.19,0.1,0.3,360,0.029,mean,static
9,40.67,0.1,0.3,72,0.001,std,static
10,198.38,0.1,0.3,360,0.029,mean,static
10,36.59,0.1,0.3,72,0.001,std,static
11,176.41,0.1,0.3,360,0.029,mean,static
11,30.93,0.1,0.3,72,0.001,std,static
12,158.38,0.1,0.3,360,0.029,mean,static
12,27.36,0.1,0.3,72,0.001,std,static
13,141.75,0.1,0.3,360,0.029,mean,static
13,25.27,0.1,0.3,72,0.001,std,static
14,125.75,0.1,0.3,360,0.029,mean,static
14,22.87,0.1,0.3,72,0.001,std,static
15,111.56,0.1,0.3,360,0.029,mean,static
15,20.98,0.1,0.3,72,0.001,std,static
16,100.0,0.1,0.3,360,0.029,mean,static
16,19.8,0.1,0.3,72,0.001,std,static
17,89.47,0.1,0.3,360,0.029,mean,static
17,18.62,0.1,0.3,72,0.001,std,static
18,79.59,0.1,0.3,360,0.029,mean,static
18,16.45,0.1,0.3,72,0.001,std,static
19,70.16,0.1,0.3,360,0.029,mean,static
19,14.73,0.1,0.3,72,0.001,std,static
20,61.88,0.1,0.3,360,0.029,mean,static
20,13.83,0.1,0.3,72,0.001,std,static
21,55.56,0.1,0.3,360,0.029,mean,static
21,12.54,0.1,0.3,72,0.001,std,static
22,49.81,0.1,0.3,360,0.029,mean,static
22,11.35,0.1,0.3,72,0.001,std,static
23,44.28,0.1,0.3,360,0.029,mean,static
23,10.56,0.1,0.3,72,0.001,std,static
24,39.44,0.1,0.3,360,0.029,mean,static
24,9.63,0.1,0.3,72,0.001,std,static
25,35.31,0.1,0.3,360,0.029,mean,static
25,8.87,0.1,0.3,72,0.001,std,static
26,31.53,0.1,0.3,360,0.029,mean,static
26,7.93,0.1,0.3,72,0.001,std,static
27,28.06,0.1,0.3,360,0.029,mean,static
27,7.43,0.1,0.3,72,0.001,std,static
28,24.56,0.1,0.3,360,0.029,mean,static
28,6.74,0.1,0.3,72,0.001,std,static
29,22.09,0.1,0.3,360,0.029,mean,static
29,6.32,0.1,0.3,72,0.001,std,static
30,19.97,0.1,0.3,360,0.029,mean,static
30,5.72,0.1,0.3,72,0.001,std,static
31,17.88,0.1,0.3,360,0.029,mean,static
31,5.52,0.1,0.3,72,0.001,std,static
32,15.84,0.1,0.3,360,0.029,mean,static
32,5.21,0.1,0.3,72,0.001,std,static
33,14.31,0.1,0.3,360,0.029,mean,static
33,5.02,0.1,0.3,72,0.001,std,static
34,12.59,0.1,0.3,360,0.029,mean,static
34,4.53,0.1,0.3,72,0.001,std,static
35,11.25,0.1,0.3,360,0.029,mean,static
35,4.38,0.1,0.3,72,0.001,std,static
36,10.34,0.1,0.3,360,0.029,mean,static
36,4.42,0.1,0.3,72,0.001,std,static
37,9.56,0.1,0.3,360,0.029,mean,static
37,3.85,0.1,0.3,72,0.001,std,static
38,8.94,0.1,0.3,360,0.029,mean,static
38,3.54,0.1,0.3,72,0.001,std,static
39,8.19,0.1,0.3,360,0.029,mean,static
39,3.61,0.1,0.3,72,0.001,std,static
40,7.19,0.1,0.3,360,0.029,mean,static
40,3.36,0.1,0.3,72,0.001,std,static
41,6.34,0.1,0.3,360,0.029,mean,static
41,3.06,0.1,0.3,72,0.001,std,static
42,5.62,0.1,0.3,360,0.029,mean,static
42,2.75,0.1,0.3,72,0.001,std,static
43,5.12,0.1,0.3,360,0.029,mean,static
43,2.33,0.1,0.3,72,0.001,std,static
44,4.69,0.1,0.3,360,0.029,mean,static
44,2.34,0.1,0.3,72,0.001,std,static
45,4.12,0.1,0.3,360,0.029,mean,static
45,2.1,0.1,0.3,72,0.001,std,static
0,5.0,0.1,0.3,389,0.028,mean,dynamic
0,0.0,0.1,0.3,79,0.001,std,dynamic
1,11.31,0.1,0.3,389,0.028,mean,dynamic
1,3.01,0.1,0.3,79,0.001,std,dynamic
2,33.47,0.1,0.3,389,0.028,mean,dynamic
2,10.5,0.1,0.3,79,0.001,std,dynamic
3,89.84,0.1,0.3,389,0.028,mean,dynamic
3,32.43,0.1,0.3,79,0.001,std,dynamic
4,171.09,0.1,0.3,389,0.028,mean,dynamic
4,54.76,0.1,0.3,79,0.001,std,dynamic
5,245.88,0.1,0.3,389,0.028,mean,dynamic
5,68.34,0.1,0.3,79,0.001,std,dynamic
6,274.62,0.1,0.3,389,0.028,mean,dynamic
6,65.34,0.1,0.3,79,0.001,std,dynamic
7,275.97,0.1,0.3,389,0.028,mean,dynamic
7,60.56,0.1,0.3,79,0.001,std,dynamic
8,262.97,0.1,0.3,389,0.028,mean,dynamic
8,54.31,0.1,0.3,79,0.001,std,dynamic
9,244.47,0.1,0.3,389,0.028,mean,dynamic
9,48.66,0.1,0.3,79,0.001,std,dynamic
10,223.5,0.1,0.3,389,0.028,mean,dynamic
10,43.16,0.1,0.3,79,0.001,std,dynamic
11,202.0,0.1,0.3,389,0.028,mean,dynamic
11,37.89,0.1,0.3,79,0.001,std,dynamic
12,181.78,0.1,0.3,389,0.028,mean,dynamic
12,34.37,0.1,0.3,79,0.001,std,dynamic
13,164.0,0.1,0.3,389,0.028,mean,dynamic
13,31.03,0.1,0.3,79,0.001,std,dynamic
14,147.72,0.1,0.3,389,0.028,mean,dynamic
14,28.17,0.1,0.3,79,0.001,std,dynamic
15,133.03,0.1,0.3,389,0.028,mean,dynamic
15,25.2,0.1,0.3,79,0.001,std,dynamic
16,120.66,0.1,0.3,389,0.028,mean,dynamic
16,22.64,0.1,0.3,79,0.001,std,dynamic
17,108.06,0.1,0.3,389,0.028,mean,dynamic
17,20.69,0.1,0.3,79,0.001,std,dynamic
18,96.62,0.1,0.3,389,0.028,mean,dynamic
18,19.42,0.1,0.3,79,0.001,std,dynamic
19,87.22,0.1,0.3,389,0.028,mean,dynamic
19,17.7,0.1,0.3,79,0.001,std,dynamic
20,78.25,0.1,0.3,389,0.028,mean,dynamic
20,15.78,0.1,0.3,79,0.001,std,dynamic
21,70.62,0.1,0.3,389,0.028,mean,dynamic
21,14.29,0.1,0.3,79,0.001,std,dynamic
22,64.0,0.1,0.3,389,0.028,mean,dynamic
22,13.95,0.1,0.3,79,0.001,std,dynamic
23,57.34,0.1,0.3,389,0.028,mean,dynamic
23,13.38,0.1,0.3,79,0.001,std,dynamic
24,51.88,0.1,0.3,389,0.028,mean,dynamic
24,12.48,0.1,0.3,79,0.001,std,dynamic
25,46.66,0.1,0.3,389,0.028,mean,dynamic
25,12.0,0.1,0.3,79,0.001,std,dynamic
26,42.19,0.1,0.3,389,0.028,mean,dynamic
26,10.93,0.1,0.3,79,0.001,std,dynamic
27,38.41,0.1,0.3,389,0.028,mean,dynamic
27,10.08,0.1,0.3,79,0.001,std,dynamic
28,34.56,0.1,0.3,389,0.028,mean,dynamic
28,8.93,0.1,0.3,79,0.001,std,dynamic
29,30.81,0.1,0.3,389,0.028,mean,dynamic
29,8.62,0.1,0.3,79,0.001,std,dynamic
30,27.47,0.1,0.3,389,0.028,mean,dynamic
30,8.2,0.1,0.3,79,0.001,std,dynamic
