time,I,pol,r,ar,cc,kind,net_type
22,4.33,0.8,0.6,21,0.003,std,static
23,8.25,0.8,0.6,67,0.049,mean,static
23,3.98,0.8,0.6,21,0.003,std,static
24,7.75,0.8,0.6,67,0.049,mean,static
24,3.68,0.8,0.6,21,0.003,std,static
25,7.16,0.8,0.6,67,0.049,mean,static
25,3.58,0.8,0.6,21,0.003,std,static
26,6.5,0.8,0.6,67,0.049,mean,static
26,3.41,0.8,0.6,21,0.003,std,static
27,5.94,0.8,0.6,67,0.049,mean,static
27,3.16,0.8,0.6,21,0.003,std,static
28,5.53,0.8,0.6,67,0.049,mean,static
28,3.05,0.8,0.6,21,0.003,std,static
29,5.16,0.8,0.6,67,0.049,mean,static
29,3.0,0.8,0.6,21,0.003,std,static
30,4.69,0.8,0.6,67,0.049,mean,static
30,2.73,0.8,0.6,21,0.003,std,static
31,4.25,0.8,0.6,67,0.049,mean,static
31,2.49,0.8,0.6,21,0.003,std,static
32,3.94,0.8,0.6,67,0.049,mean,static
32,2.32,0.8,0.6,21,0.003,std,static
33,3.59,0.8,0.6,67,0.049,mean,static
33,2.21,0.8,0.6,21,0.003,std,static
34,3.09,0.8,0.6,67,0.049,mean,static
34,1.93,0.8,0.6,21,0.003,std,static
35,2.84,0.8,0.6,67,0.049,mean,static
35,1.86,0.8,0.6,21,0.003,std,static
0,5.0,0.8,0.6,175,0.074,mean,dynamic
0,0.0,0.8,0.6,21,0.002,std,dynamic
1,11.66,0.8,0.6,175,0.074,mean,dynamic
1,2.51,0.8,0.6,21,0.002,std,dynamic
2,25.62,0.8,0.6,175,0.074,mean,dynamic
2,7.42,0.8,0.6,21,0.002,std,dynamic
3,46.28,0.8,0.6,175,0.074,mean,dynamic
3,15.4,0.8,0.6,21,0.002,std,dynamic
4,64.62,0.8,0.6,175,0.074,mean,dynamic
4,20.76,0.8,0.6,21,0.002,std,dynamic
5,78.28,0.8,0.6,175,0.074,mean,dynamic
5,21.95,0.8,0.6,21,0.002,std,dynamic
6,88.12,0.8,0.6,175,0.074,mean,dynamic
6,20.91,0.8,0.6,21,0.002,std,dynamic
7,93.84,0.8,0.6,175,0.074,mean,dynamic
7,20.99,0.8,0.6,21,0.002,std,dynamic
8,94.41,0.8,0.6,175,0.074,mean,dynamic
8,19.39,0.8,0.6,21,0.002,std,dynamic
9,93.75,0.8,0.6,175,0.074,mean,dynamic
9,17.68,0.8,0.6,21,0.002,std,dynamic
10,91.09,0.8,0.6,175,0.074,mean,dynamic
10,14.97,0.8,0.6,21,0.002,std,dynamic
11,87.19,0.8,0.6,175,0.074,mean,dynamic
11,12.87,0.8,0.6,21,0.002,std,dynamic
12,82.84,0.8,0.6,175,0.074,mean,dynamic
12,12.27,0.8,0.6,21,0.002,std,dynamic
13,76.25,0.8,0.6,175,0.074,mean,dynamic
13,10.26,0.8,0.6,21,0.002,std,dynamic
14,70.12,0.8,0.6,175,0.074,mean,dynamic
14,9.04,0.8,0.6,21,0.002,std,dynamic
15,63.94,0.8,0.6,175,0.074,mean,dynamic
15,8.84,0.8,0.6,21,0.002,std,dynamic
16,58.44,0.8,0.6,175,0.074,mean,dynamic
16,8.84,0.8,0.6,21,0.002,std,dynamic
17,53.25,0.8,0.6,175,0.074,mean,dynamic
17,8.75,0.8,0.6,21,0.002,std,dynamic
18,48.22,0.8,0.6,175,0.074,mean,dynamic
18,8.44,0.8,0.6,21,0.002,std,dynamic
19,42.41,0.8,0.6,175,0.074,mean,dynamic
19,8.02,0.8,0.6,21,0.002,std,dynamic
20,38.22,0.8,0.6,175,0.074,mean,dynamic
20,7.27,0.8,0.6,21,0.002,std,dynamic
21,34.06,0.8,0.6,175,0.074,mean,dynamic
21,6.63,0.8,0.6,21,0.002,std,dynamic
22,30.72,0.8,0.6,175,0.074,mean,dynamic
22,6.12,0.8,0.6,21,0.002,std,dynamic
23,28.0,0.8,0.6,175,0.074,mean,dynamic
23,5.99,0.8,0.6,21,0.002,std,dynamic
24,24.91,0.8,0.6,175,0.074,mean,dynamic
24,5.82,0.8,0.6,21,0.002,std,dynamic
25,23.0,0.8,0.6,175,0.074,mean,dynamic
25,5.45,0.8,0.6,21,0.002,std,dynamic
26,21.22,0.8,0.6,175,0.074,mean,dynamic
26,5.16,0.8,0.6,21,0.002,std,dynamic
27,18.97,0.8,0.6,175,0.074,mean,dynamic
27,4.98,0.8,0.6,21,0.002,std,dynamic
28,17.12,0.8,0.6,175,0.074,mean,dynamic
28,4.57,0.8,0.6,21,0.002,std,dynamic
29,15.22,0.8,0.6,175,0.074,mean,dynamic
29,3.9,0.8,0.6,21,0.002,std,dynamic
30,13.75,0.8,0.6,175,0.074,mean,dynamic
30,3.62,0.8,0.6,21,0.002,std,dynamic
31,12.31,0.8,0.6,175,0.074,mean,dynamic
31,3.43,0.8,0.6,21,0.002,std,dynamic
32,10.59,0.8,0.6,175,0.074,mean,dynamic
32,3.14,0.8,0.6,21,0.002,std,dynamic
33,9.38,0.8,0.6,175,0.074,mean,dynamic
33,2.81,0.8,0.6,21,0.002,std,dynamic
34,8.5,0.8,0.6,175,0.074,mean,dynamic
34,2.6,0.8,0.6,21,0.002,std,dynamic
35,7.5,0.8,0.6,175,0.074,mean,dynamic
35,2.47,0.8,0.6,21,0.002,std,dynamic
36,6.78,0.8,0.6,175,0.074,mean,dynamic
36,2.46,0.8,0.6,21,0.002,std,dynamic
37,5.84,0.8,0.6,175,0.074,mean,dynamic
37,2.39,0.8,0.6,21,0.002,std,dynamic
38,5.56,0.8,0.6,175,0.074,mean,dynamic
38,2.34,0.8,0.6,21,0.002,std,dynamic
39,4.72,0.8,0.6,175,0.074,mean,dynamic
39,2.1,0.8,0.6,21,0.002,std,dynamic
40,4.16,0.8,0.6,175,0.074,mean,dynamic
40,1.77,0.8,0.6,21,0.002,std,dynamic
41,3.72,0.8,0.6,175,0.074,mean,dynamic
41,1.86,0.8,0.6,21,0.002,std,dynamic
42,3.59,0.8,0.6,175,0.074,mean,dynamic
42,1.73,0.8,0.6,21,0.002,std,dynamic
43,3.12,0.8,0.6,175,0.074,mean,dynamic
43,1.69,0.8,0.6,21,0.002,std,dynamic
44,2.94,0.8,0.6,175,0.074,mean,dynamic
44,1.48,0.8,0.6,21,0.002,std,dynamic
45,2.53,0.8,0.6,175,0.074,mean,dynamic
45,1.41,0.8,0.6,21,0.002,std,dynamic
0,5.0,0.9,0.6,76,0.049,mean,static
0,0.0,0.9,0.6,22,0.003,std,static
1,12.38,0.9,0.6,76,0.049,mean,static
1,2.71,0.9,0.6,22,0.003,std,static
2,31.16,0.9,0.6,76,0.049,mean,static
2,8.94,0.9,0.6,22,0.003,std,static
3,50.03,0.9,0.6,76,0.049,mean,static
3,15.88,0.9,0.6,22,0.003,std,static
4,58.31,0.9,0.6,76,0.049,mean,static
4,18.45,0.9,0.6,22,0.003,std,static
5,57.47,0.9,0.6,76,0.049,mean,static
5,18.07,0.9,0.6,22,0.003,std,static
6,52.22,0.9,0.6,76,0.049,mean,static
6,16.21,0.9,0.6,22,0.003,std,static
7,46.72,0.9,0.6,76,0.049,mean,static
7,15.05,0.9,0.6,22,0.003,std,static
8,41.84,0.9,0.6,76,0.049,mean,static
8,14.4,0.9,0.6,22,0.003,std,static
9,37.88,0.9,0.6,76,0.049,mean,static
9,13.51,0.9,0.6,22,0.003,std,static
10,33.91,0.9,0.6,76,0.049,mean,static
10,12.97,0.9,0.6,22,0.003,std,static
11,30.84,0.9,0.6,76,0.049,mean,static
11,12.0,0.9,0.6,22,0.003,std,static
12,27.69,0.9,0.6,76,0.049,mean,static
12,10.97,0.9,0.6,22,0.003,std,static
13,24.91,0.9,0.6,76,0.049,mean,static
13,9.96,0.9,0.6,22,0.003,std,static
14,23.19,0.9,0.6,76,0.049,mean,static
14,9.45,0.9,0.6,22,0.003,std,static
15,20.78,0.9,0.6,76,0.049,mean,static
15,8.74,0.9,0.6,22,0.003,std,static
16,18.53,0.9,0.6,76,0.049,mean,static
16,8.03,0.9,0.6,22,0.003,std,static
17,16.56,0.9,0.6,76,0.049,mean,static
17,7.04,0.9,0.6,22,0.003,std,static
18,15.12,0.9,0.6,76,0.049,mean,static
18,6.67,0.9,0.6,22,0.003,std,static
0,5.0,0.9,0.6,190,0.074,mean,dynamic
0,0.0,0.9,0.6,15,0.002,std,dynamic
1,12.78,0.9,0.6,190,0.074,mean,dynamic
1,2.75,0.9,0.6,15,0.002,std,dynamic
2,27.78,0.9,0.6,190,0.074,mean,dynamic
2,8.82,0.9,0.6,15,0.002,std,dynamic
3,48.75,0.9,0.6,190,0.074,mean,dynamic
3,15.32,0.9,0.6,15,0.002,std,dynamic
4,69.91,0.9,0.6,190,0.074,mean,dynamic
4,19.37,0.9,0.6,15,0.002,std,dynamic
5,86.16,0.9,0.6,190,0.074,mean,dynamic
5,21.83,0.9,0.6,15,0.002,std,dynamic
6,95.84,0.9,0.6,190,0.074,mean,dynamic
6,20.35,0.9,0.6,15,0.002,std,dynamic
7,100.75,0.9,0.6,190,0.074,mean,dynamic
7,19.51,0.9,0.6,15,0.002,std,dynamic
8,103.25,0.9,0.6,190,0.074,mean,dynamic
8,17.05,0.9,0.6,15,0.002,std,dynamic
9,103.38,0.9,0.6,190,0.074,mean,dynamic
9,13.95,0.9,0.6,15,0.002,std,dynamic
10,101.91,0.9,0.6,190,0.074,mean,dynamic
10,11.91,0.9,0.6,15,0.002,std,dynamic
11,98.16,0.9,0.6,190,0.074,mean,dynamic
11,11.4,0.9,0.6,15,0.002,std,dynamic
12,93.16,0.9,0.6,190,0.074,mean,dynamic
12,10.06,0.9,0.6,15,0.002,std,dynamic
13,87.09,0.9,0.6,190,0.074,mean,dynamic
13,8.34,0.9,0.6,15,0.002,std,dynamic
14,81.06,0.9,0.6,190,0.074,mean,dynamic
14,6.6,0.9,0.6,15,0.002,std,dynamic
15,74.06,0.9,0.6,190,0.074,mean,dynamic
15,5.93,0.9,0.6,15,0.002,std,dynamic
16,68.34,0.9,0.6,190,0.074,mean,dynamic
16,5.65,0.9,0.6,15,0.002,std,dynamic
17,62.5,0.9,0.6,190,0.074,mean,dynamic
17,5.54,0.9,0.6,15,0.002,std,dynamic
18,56.84,0.9,0.6,190,0.074,mean,dynamic
18,5.92,0.9,0.6,15,0.002,std,dynamic
19,51.22,0.9,0.6,190,0.074,mean,dynamic
19,5.28,0.9,0.6,15,0.002,std,dynamic
20,45.44,0.9,0.6,190,0.074,mean,dynamic
20,5.03,0.9,0.6,15,0.002,std,dynamic
21,40.59,0.9,0.6,190,0.074,mean,dynamic
21,4.83,0.9,0.6,15,0.002,std,dynamic
22,36.41,0.9,0.6,190,0.074,mean,dynamic
22,5.09,0.9,0.6,15,0.002,std,dynamic
23,33.16,0.9,0.6,190,0.074,mean,dynamic
23,4.58,0.9,0.6,15,0.002,std,dynamic
24,29.69,0.9,0.6,190,0.074,mean,dynamic
24,4.68,0.9,0.6,15,0.002,std,dynamic
25,26.66,0.9,0.6,190,0.074,mean,dynamic
25,5.0,0.9,0.6,15,0.002,std,dynamic
26,24.28,0.9,0.6,190,0.074,mean,dynamic
26,4.51,0.9,0.6,15,0.002,std,dynamic
27,21.62,0.9,0.6,190,0.074,mean,dynamic
27,4.59,0.9,0.6,15,0.002,std,dynamic
28,19.97,0.9,0.6,190,0.074,mean,dynamic
28,4.77,0.9,0.6,15,0.002,std,dynamic
29,18.06,0.9,0.6,190,0.074,mean,dynamic
29,4.46,0.9,0.6,15,0.002,std,dynamic
30,16.19,0.9,0.6,190,0.074,mean,dynamic
30,4.14,0.9,0.6,15,0.002,std,dynamic
31,14.5,0.9,0.6,190,0.074,mean,dynamic
31,3.77,0.9,0.6,15,0.002,std,dynamic
32,12.91,0.9,0.6,190,0.074,mean,dynamic
32,3.72,0.9,0.6,15,0.002,std,dynamic
33,11.22,0.9,0.6,190,0.074,mean,dynamic
33,3.1,0.9,0.6,15,0.002,std,dynamic
34,10.16,0.9,0.6,190,0.074,mean,dynamic
34,3.19,0.9,0.6,15,0.002,std,dynamic
35,8.66,0.9,0.6,190,0.074,mean,dynamic
35,2.86,0.9,0.6,15,0.002,std,dynamic
36,7.62,0.9,0.6,190,0.074,mean,dynamic
36,2.65,0.9,0.6,15,0.002,std,dynamic
37,6.81,0.9,0.6,190,0.074,mean,dynamic
37,2.6,0.9,0.6,15,0.002,std,dynamic
38,6.31,0.9,0.6,190,0.074,mean,dynamic
38,2.2,0.9,0.6,15,0.002,std,dynamic
39,5.84,0.9,0.6,190,0.074,mean,dynamic
39,2.11,0.9,0.6,15,0.002,std,dynamic
40,5.34,0.9,0.6,190,0.074,mean,dynamic
40,1.96,0.9,0.6,15,0.002,std,dynamic
41,4.78,0.9,0.6,190,0.074,mean,dynamic
41,1.85,0.9,0.6,15,0.002,std,dynamic
42,4.34,0.9,0.6,190,0.074,mean,dynamic
42,1.74,0.9,0.6,15,0.002,std,dynamic
0,5.0,0.1,0.7,54,0.049,mean,static
0,0.0,0.1,0.7,17,0.003,std,static
1,11.78,0.1,0.7,54,0.049,mean,static
1,2.29,0.1,0.7,17,0.003,std,static
2,28.09,0.1,0.7,54,0.049,mean,static
2,8.36,0.1,0.7,17,0.003,std,static
3,39.75,0.1,0.7,54,0.049,mean,static
3,13.12,0.1,0.7,17,0.003,std,static
4,43.22,0.1,0.7,54,0.049,mean,static
4,14.25,0.1,0.7,17,0.003,std,static
5,40.5,0.1,0.7,54,0.049,mean,static
5,14.32,0.1,0.7,17,0.003,std,static
6,37.56,0.1,0.7,54,0.049,mean,static
6,13.16,0.1,0.7,17,0.003,std,static
7,34.19,0.1,0.7,54,0.049,mean,static
7,11.74,0.1,0.7,17,0.003,std,static
8,30.62,0.1,0.7,54,0.049,mean,static
8,10.7,0.1,0.7,17,0.003,std,static
9,27.44,0.1,0.7,54,0.049,mean,static
9,9.46,0.1,0.7,17,0.003,std,static
10,23.88,0.1,0.7,54,0.049,mean,static
10,8.05,0.1,0.7,17,0.003,std,static
11,21.34,0.1,0.7,54,0.049,mean,static
11,7.38,0.1,0.7,17,0.003,std,static
12,19.31,0.1,0.7,54,0.049,mean,static
12,6.59,0.1,0.7,17,0.003,std,static
13,17.56,0.1,0.7,54,0.049,mean,static
13,6.21,0.1,0.7,17,0.003,std,static
14,15.72,0.1,0.7,54,0.049,mean,static
14,6.02,0.1,0.7,17,0.003,std,static
15,14.41,0.1,0.7,54,0.049,mean,static
15,5.81,0.1,0.7,17,0.003,std,static
16,12.75,0.1,0.7,54,0.049,mean,static
16,5.38,0.1,0.7,17,0.003,std,static
0,5.0,0.1,0.7,57,0.046,mean,dynamic
0,0.0,0.1,0.7,16,0.003,std,dynamic
1,12.47,0.1,0.7,57,0.046,mean,dynamic
1,2.42,0.1,0.7,16,0.003,std,dynamic
2,26.84,0.1,0.7,57,0.046,mean,dynamic
2,7.45,0.1,0.7,16,0.003,std,dynamic
3,39.0,0.1,0.7,57,0.046,mean,dynamic
3,12.46,0.1,0.7,16,0.003,std,dynamic
4,43.94,0.1,0.7,57,0.046,mean,dynamic
4,14.39,0.1,0.7,16,0.003,std,dynamic
5,43.56,0.1,0.7,57,0.046,mean,dynamic
5,14.12,0.1,0.7,16,0.003,std,dynamic
6,40.78,0.1,0.7,57,0.046,mean,dynamic
6,13.03,0.1,0.7,16,0.003,std,dynamic
7,36.84,0.1,0.7,57,0.046,mean,dynamic
7,11.57,0.1,0.7,16,0.003,std,dynamic
8,33.62,0.1,0.7,57,0.046,mean,dynamic
8,10.83,0.1,0.7,16,0.003,std,dynamic
9,30.0,0.1,0.7,57,0.046,mean,dynamic
9,10.37,0.1,0.7,16,0.003,std,dynamic
10,27.38,0.1,0.7,57,0.046,mean,dynamic
10,9.45,0.1,0.7,16,0.003,std,dynamic
11,24.84,0.1,0.7,57,0.046,mean,dynamic
11,8.53,0.1,0.7,16,0.003,std,dynamic
12,22.28,0.1,0.7,57,0.046,mean,dynamic
12,7.7,0.1,0.7,16,0.003,std,dynamic
13,20.03,0.1,0.7,57,0.046,mean,dynamic
13,7.14,0.1,0.7,16,0.003,std,dynamic
14,17.97,0.1,0.7,57,0.046,mean,dynamic
14,6.62,0.1,0.7,16,0.003,std,dynamic
15,16.22,0.1,0.7,57,0.046,mean,dynamic
15,5.86,0.1,0.7,16,0.003,std,dynamic
16,14.47,0.1,0.7,57,0.046,mean,dynamic
16,5.29,0.1,0.7,16,0.003,std,dynamic
17,13.28,0.1,0.7,57,0.046,mean,dynamic
17,4.69,0.1,0.7,16,0.003,std,dynamic
18,11.84,0.1,0.7,57,0.046,mean,dynamic
18,4.42,0.1,0.7,16,0.003,std,dynamic
19,10.59,0.1,0.7,57,0.046,mean,dynamic
19,4.2,0.1,0.7,16,0.003,std,dynamic
20,9.72,0.1,0.7,57,0.046,mean,dynamic
20,3.99,0.1,0.7,16,0.003,std,dynamic
21,8.97,0.1,0.7,57,0.046,mean,dynamic
21,3.83,0.1,0.7,16,0.003,std,dynamic
22,8.16,0.1,0.7,57,0.046,mean,dynamic
22,3.79,0.1,0.7,16,0.003,std,dynamic
23,7.41,0.1,0.7,57,0.046,mean,dynamic
23,3.38,0.1,0.7,16,0.003,std,dynamic
24,6.62,0.1,0.7,57,0.046,mean,dynamic
24,3.18,0.1,0.7,16,0.003,std,dynamic
25,6.0,0.1,0.7,57,0.046,mean,dynamic
25,2.65,0.1,0.7,16,0.003,std,dynamic
26,5.41,0.1,0.7,57,0.046,mean,dynamic
26,2.63,0.1,0.7,16,0.003,std,dynamic
27,4.78,0.1,0.7,57,0.046,mean,dynamic
27,2.31,0.1,0.7,16,0.003,std,dynamic
0,5.0,0.2,0.7,50,0.049,mean,static
0,0.0,0.2,0.7,13,0.003,std,static
1,11.84,0.2,0.7,50,0.049,mean,static
1,2.46,0.2,0.7,13,0.003,std,static
2,26.94,0.2,0.7,50,0.049,mean,static
2,8.09,0.2,0.7,13,0.003,std,static
3,36.66,0.2,0.7,50,0.049,mean,static
3,11.52,0.2,0.7,13,0.003,std,static
4,39.19,0.2,0.7,50,0.049,mean,static
4,11.81,0.2,0.7,13,0.003,std,static
5,37.78,0.2,0.7,50,0.049,mean,static
5,11.11,0.2,0.7,13,0.003,std,static
6,34.62,0.2,0.7,50,0.049,mean,static
6,10.08,0.2,0.7,13,0.003,std,static
7,31.75,0.2,0.7,50,0.049,mean,static
7,9.68,0.2,0.7,13,0.003,std,static
8,28.88,0.2,0.7,50,0.049,mean,static
8,8.78,0.2,0.7,13,0.003,std,static
9,25.91,0.2,0.7,50,0.049,mean,static
9,7.36,0.2,0.7,13,0.003,std,static
10,23.44,0.2,0.7,50,0.049,mean,static
10,6.61,0.2,0.7,13,0.003,std,static
11,20.19,0.2,0.7,50,0.049,mean,static
11,5.34,0.2,0.7,13,0.003,std,static
12,18.19,0.2,0.7,50,0.049,mean,static
12,5.24,0.2,0.7,13,0.003,std,static
13,16.25,0.2,0.7,50,0.049,mean,static
13,4.88,0.2,0.7,13,0.003,std,static
14,14.5,0.2,0.7,50,0.049,mean,static
14,4.72,0.2,0.7,13,0.003,std,static
15,12.91,0.2,0.7,50,0.049,mean,static
15,4.21,0.2,0.7,13,0.003,std,static
16,11.44,0.2,0.7,50,0.049,mean,static
16,3.85,0.2,0.7,13,0.003,std,static
17,10.31,0.2,0.7,50,0.049,mean,static
17,3.62,0.2,0.7,13,0.003,std,static
18,9.22,0.2,0.7,50,0.049,mean,static
18,3.62,0.2,0.7,13,0.003,std,static
19,7.91,0.2,0.7,50,0.049,mean,static
19,3.84,0.2,0.7,13,0.003,std,static
20,7.16,0.2,0.7,50,0.049,mean,static
20,3.43,0.2,0.7,13,0.003,std,static
21,6.56,0.2,0.7,50,0.049,mean,static
21,3.29,0.2,0.7,13,0.003,std,static
22,5.84,0.2,0.7,50,0.049,mean,static
22,3.25,0.2,0.7,13,0.003,std,static
23,5.31,0.2,0.7,50,0.049,mean,static
23,3.03,0.2,0.7,13,0.003,std,static
24,4.69,0.2,0.7,50,0.049,mean,static
24,2.7,0.2,0.7,13,0.003,std,static
25,4.38,0.2,0.7,50,0.049,mean,static
25,2.53,0.2,0.7,13,0.003,std,static
26,4.03,0.2,0.7,50,0.049,mean,static
26,2.46,0.2,0.7,13,0.003,std,static
27,3.69,0.2,0.7,50,0.049,mean,static
27,2.46,0.2,0.7,13,0.003,std,static
0,5.0,0.2,0.7,60,0.047,mean,dynamic
0,0.0,0.2,0.7,18,0.002,std,dynamic
1,11.78,0.2,0.7,60,0.047,mean,dynamic
1,2.23,0.2,0.7,18,0.002,std,dynamic
2,23.94,0.2,0.7,60,0.047,mean,dynamic
2,7.19,0.2,0.7,18,0.002,std,dynamic
3,35.66,0.2,0.7,60,0.047,mean,dynamic
3,10.16,0.2,0.7,18,0.002,std,dynamic
4,42.34,0.2,0.7,60,0.047,mean,dynamic
4,12.87,0.2,0.7,18,0.002,std,dynamic
5,42.12,0.2,0.7,60,0.047,mean,dynamic
5,13.91,0.2,0.7,18,0.002,std,dynamic
6,41.69,0.2,0.7,60,0.047,mean,dynamic
6,14.01,0.2,0.7,18,0.002,std,dynamic
7,38.28,0.2,0.7,60,0.047,mean,dynamic
7,12.47,0.2,0.7,18,0.002,std,dynamic
8,34.84,0.2,0.7,60,0.047,mean,dynamic
8,11.19,0.2,0.7,18,0.002,std,dynamic
9,30.31,0.2,0.7,60,0.047,mean,dynamic
9,9.54,0.2,0.7,18,0.002,std,dynamic
10,27.25,0.2,0.7,60,0.047,mean,dynamic
10,9.34,0.2,0.7,18,0.002,std,dynamic
11,24.25,0.2,0.7,60,0.047,mean,dynamic
11,8.26,0.2,0.7,18,0.002,std,dynamic
12,21.16,0.2,0.7,60,0.047,mean,dynamic
12,6.92,0.2,0.7,18,0.002,std,dynamic
13,19.25,0.2,0.7,60,0.047,mean,dynamic
13,6.42,0.2,0.7,18,0.002,std,dynamic
14,17.22,0.2,0.7,60,0.047,mean,dynamic
14,6.27,0.2,0.7,18,0.002,std,dynamic
15,14.81,0.2,0.7,60,0.047,mean,dynamic
15,6.17,0.2,0.7,18,0.002,std,dynamic
16,13.28,0.2,0.7,60,0.047,mean,dynamic
16,5.67,0.2,0.7,18,0.002,std,dynamic
17,11.44,0.2,0.7,60,0.047,mean,dynamic
17,4.62,0.2,0.7,18,0.002,std,dynamic
18,10.47,0.2,0.7,60,0.047,mean,dynamic
18,4.58,0.2,0.7,18,0.002,std,dynamic
19,9.47,0.2,0.7,60,0.047,mean,dynamic
19,4.08,0.2,0.7,18,0.002,std,dynamic
20,8.41,0.2,0.7,60,0.047,mean,dynamic
20,3.99,0.2,0.7,18,0.002,std,dynamic
0,5.0,0.3,0.7,50,0.049,mean,static
0,0.0,0.3,0.7,14,0.003,std,static
1,11.22,0.3,0.7,50,0.049,mean,static
1,2.47,0.3,0.7,14,0.003,std,static
2,26.25,0.3,0.7,50,0.049,mean,static
2,7.89,0.3,0.7,14,0.003,std,static
3,36.22,0.3,0.7,50,0.049,mean,static
3,11.39,0.3,0.7,14,0.003,std,static
4,39.28,0.3,0.7,50,0.049,mean,static
4,11.81,0.3,0.7,14,0.003,std,static
5,37.22,0.3,0.7,50,0.049,mean,static
5,11.51,0.3,0.7,14,0.003,std,static
6,34.53,0.3,0.7,50,0.049,mean,static
6,10.4,0.3,0.7,14,0.003,std,static
7,31.47,0.3,0.7,50,0.049,mean,static
7,9.67,0.3,0.7,14,0.003,std,static
8,28.56,0.3,0.7,50,0.049,mean,static
8,9.27,0.3,0.7,14,0.003,std,static
9,25.69,0.3,0.7,50,0.049,mean,static
9,8.19,0.3,0.7,14,0.003,std,static
10,23.19,0.3,0.7,50,0.049,mean,static
10,7.25,0.3,0.7,14,0.003,std,static
11,20.84,0.3,0.7,50,0.049,mean,static
11,6.51,0.3,0.7,14,0.003,std,static
12,18.91,0.3,0.7,50,0.049,mean,static
12,5.69,0.3,0.7,14,0.003,std,static
13,16.44,0.3,0.7,50,0.049,mean,static
13,5.1,0.3,0.7,14,0.003,std,static
14,14.53,0.3,0.7,50,0.049,mean,static
14,4.45,0.3,0.7,14,0.003,std,static
15,12.88,0.3,0.7,50,0.049,mean,static
15,3.87,0.3,0.7,14,0.003,std,static
16,11.38,0.3,0.7,50,0.049,mean,static
16,4.06,0.3,0.7,14,0.003,std,static
17,10.31,0.3,0.7,50,0.049,mean,static
17,3.73,0.3,0.7,14,0.003,std,static
18,8.75,0.3,0.7,50,0.049,mean,static
18,3.12,0.3,0.7,14,0.003,std,static
19,7.66,0.3,0.7,50,0.049,mean,static
19,2.81,0.3,0.7,14,0.003,std,static
20,6.94,0.3,0.7,50,0.049,mean,static
20,2.69,0.3,0.7,14,0.003,std,static
21,6.06,0.3,0.7,50,0.049,mean,static
21,2.28,0.3,0.7,14,0.003,std,static
22,5.56,0.3,0.7,50,0.049,mean,static
22,2.42,0.3,0.7,14,0.003,std,static
0,5.0,0.3,0.7,72,0.049,mean,dynamic
0,0.0,0.3,0.7,24,0.002,std,dynamic
1,12.31,0.3,0.7,72,0.049,mean,dynamic
1,2.49,0.3,0.7,24,0.002,std,dynamic
2,24.22,0.3,0.7,72,0.049,mean,dynamic
2,7.02,0.3,0.7,24,0.002,std,dynamic
3,38.03,0.3,0.7,72,0.049,mean,dynamic
3,13.37,0.3,0.7,24,0.002,std,dynamic
4,47.06,0.3,0.7,72,0.049,mean,dynamic
4,17.47,0.3,0.7,24,0.002,std,dynamic
5,49.19,0.3,0.7,72,0.049,mean,dynamic
5,18.3,0.3,0.7,24,0.002,std,dynamic
6,48.41,0.3,0.7,72,0.049,mean,dynamic
6,17.34,0.3,0.7,24,0.002,std,dynamic
7,45.44,0.3,0.7,72,0.049,mean,dynamic
7,16.36,0.3,0.7,24,0.002,std,dynamic
8,42.31,0.3,0.7,72,0.049,mean,dynamic
8,14.83,0.3,0.7,24,0.002,std,dynamic
9,38.19,0.3,0.7,72,0.049,mean,dynamic
9,13.99,0.3,0.7,24,0.002,std,dynamic
10,34.69,0.3,0.7,72,0.049,mean,dynamic
10,12.46,0.3,0.7,24,0.002,std,dynamic
11,31.25,0.3,0.7,72,0.049,mean,dynamic
11,11.55,0.3,0.7,24,0.002,std,dynamic
12,28.28,0.3,0.7,72,0.049,mean,dynamic
12,10.14,0.3,0.7,24,0.002,std,dynamic
13,25.44,0.3,0.7,72,0.049,mean,dynamic
13,9.6,0.3,0.7,24,0.002,std,dynamic
14,22.38,0.3,0.7,72,0.049,mean,dynamic
14,8.5,0.3,0.7,24,0.002,std,dynamic
15,20.09,0.3,0.7,72,0.049,mean,dynamic
15,7.24,0.3,0.7,24,0.002,std,dynamic
16,18.38,0.3,0.7,72,0.049,mean,dynamic
16,6.69,0.3,0.7,24,0.002,std,dynamic
17,16.31,0.3,0.7,72,0.049,mean,dynamic
17,6.02,0.3,0.7,24,0.002,std,dynamic
18,14.81,0.3,0.7,72,0.049,mean,dynamic
18,5.8,0.3,0.7,24,0.002,std,dynamic
19,13.41,0.3,0.7,72,0.049,mean,dynamic
19,5.45,0.3,0.7,24,0.002,std,dynamic
20,12.06,0.3,0.7,72,0.049,mean,dynamic
20,5.08,0.3,0.7,24,0.002,std,dynamic
21,10.81,0.3,0.7,72,0.049,mean,dynamic
21,4.71,0.3,0.7,24,0.002,std,dynamic
22,9.56,0.3,0.7,72,0.049,mean,dynamic
22,4.18,0.3,0.7,24,0.002,std,dynamic
23,8.44,0.3,0.7,72,0.049,mean,dynamic
23,4.22,0.3,0.7,24,0.002,std,dynamic
0,5.0,0.4,0.7,45,0.049,mean,static
0,0.0,0.4,0.7,18,0.002,std,static
1,10.69,0.4,0.7,45,0.049,mean,static
1,2.13,0.4,0.7,18,0.002,std,static
2,23.88,0.4,0.7,45,0.049,mean,static
